semantic_field,concepticon_id1,concepticon_gloss1,concepticon_id2,concepticon_gloss2,evidence
Agriculture and vegetation,1204,bark,968,acorn,20
Agriculture and vegetation,343,vine,968,acorn,15
Agriculture and vegetation,345,sap,968,acorn,19
Agriculture and vegetation,641,mushroom,968,acorn,20
Agriculture and vegetation,864,pumpkin,968,acorn,17
Agriculture and vegetation,641,mushroom,970,coconut,9
Agriculture and vegetation,864,pumpkin,970,coconut,7
Agriculture and vegetation,868,banana,970,coconut,5
Agriculture and vegetation,1204,bark,974,tobacco,1
Agriculture and vegetation,641,mushroom,974,tobacco,1
Agriculture and vegetation,1204,bark,979,farmer,8
Agriculture and vegetation,1418,dig,979,farmer,8
Agriculture and vegetation,1486,plant,979,farmer,6
Agriculture and vegetation,212,field,979,farmer,8
Agriculture and vegetation,345,sap,979,farmer,7
Agriculture and vegetation,606,grass,979,farmer,7
Agriculture and vegetation,641,mushroom,979,farmer,8
Agriculture and vegetation,748,sow seeds,979,farmer,5
Animals,1007,cow,1344,ram,7
Animals,1007,cow,1345,ewe,9
Animals,1007,cow,1351,sow,10
Animals,1007,cow,1514,hen,2
Animals,1007,cow,1647,foal,4
Animals,1007,cow,1772,elk,24
Animals,1007,cow,1876,reindeer,24
Animals,1007,cow,1972,young goat,6
Animals,1007,cow,1989,calf,1
Animals,1007,cow,2475,male goat,7
Animals,1007,cow,820,lamb,4
Animals,1007,cow,828,raccoon,25
Animals,1007,cow,912,coyote,25
Animals,1007,cow,936,stallion,5
Animals,1007,cow,938,mare,7
Animals,1008,bull,1169,ox,4
Animals,1008,bull,1344,ram,6
Animals,1008,bull,1345,ewe,8
Animals,1008,bull,1351,sow,9
Animals,1008,bull,1514,hen,1
Animals,1008,bull,1647,foal,3
Animals,1008,bull,1772,elk,22
Animals,1008,bull,1876,reindeer,22
Animals,1008,bull,1972,young goat,5
Animals,1008,bull,2475,male goat,6
Animals,1008,bull,820,lamb,3
Animals,1008,bull,828,raccoon,24
Animals,1008,bull,936,stallion,4
Animals,1008,bull,938,mare,6
Animals,112,turtle,1893,quail,7
Animals,112,turtle,308,toucan,22
Animals,1136,rabbit,1194,beaver,20
Animals,1136,rabbit,164,kangaroo,17
Animals,1136,rabbit,1772,elk,21
Animals,1136,rabbit,1876,reindeer,21
Animals,1136,rabbit,1893,quail,7
Animals,1136,rabbit,828,raccoon,23
Animals,1136,rabbit,912,coyote,22
Animals,1136,rabbit,957,whale,13
Animals,1153,cattle,828,raccoon,18
Animals,1169,ox,1194,beaver,19
Animals,1169,ox,1250,jaguar,14
Animals,1169,ox,1772,elk,19
Animals,1169,ox,1876,reindeer,19
Animals,1169,ox,308,toucan,20
Animals,1169,ox,309,opossum,15
Animals,1169,ox,828,raccoon,20
Animals,1169,ox,912,coyote,21
Animals,1187,goose,1110,shark,12
Animals,1187,goose,1194,beaver,20
Animals,1187,goose,164,kangaroo,17
Animals,1187,goose,1772,elk,20
Animals,1187,goose,1876,reindeer,20
Animals,1187,goose,1893,quail,6
Animals,1187,goose,522,wolf,4
Animals,1187,goose,828,raccoon,22
Animals,1187,goose,840,cormorant,17
Animals,1187,goose,912,coyote,23
Animals,1187,goose,950,seagull,11
Animals,1187,goose,957,whale,11
Animals,1190,hare,1194,beaver,18
Animals,1190,hare,1772,elk,18
Animals,1190,hare,1876,reindeer,18
Animals,1190,hare,828,raccoon,21
Animals,1219,worm,112,turtle,4
Animals,1219,worm,1190,hare,5
Animals,1219,worm,1194,beaver,24
Animals,1219,worm,1250,jaguar,19
Animals,1219,worm,1527,tick,4
Animals,1219,worm,1543,snail,1
Animals,1219,worm,1555,chameleon,13
Animals,1219,worm,1628,squirrel,6
Animals,1219,worm,164,kangaroo,22
Animals,1219,worm,1772,elk,25
Animals,1219,worm,181,anteater,18
Animals,1219,worm,1857,crocodile,4
Animals,1219,worm,1876,reindeer,25
Animals,1219,worm,1893,quail,10
Animals,1219,worm,206,firefly,3
Animals,1219,worm,2686,crustaceans,13
Animals,1219,worm,308,toucan,25
Animals,1219,worm,312,tapir,22
Animals,1219,worm,632,lizard,1
Animals,1219,worm,828,raccoon,26
Animals,1219,worm,840,cormorant,22
Animals,1219,worm,883,termite,9
Animals,1219,worm,912,coyote,27
Animals,1219,worm,934,buffalo,13
Animals,1290,elephant,828,raccoon,22
Animals,1312,fox,1194,beaver,19
Animals,1312,fox,1772,elk,20
Animals,1312,fox,1876,reindeer,20
Animals,1312,fox,828,raccoon,21
Animals,1318,chicken,1194,beaver,22
Animals,1318,chicken,1250,jaguar,16
Animals,1318,chicken,164,kangaroo,18
Animals,1318,chicken,1772,elk,23
Animals,1318,chicken,1876,reindeer,23
Animals,1318,chicken,1910,stingray,17
Animals,1318,chicken,308,toucan,22
Animals,1318,chicken,309,opossum,16
Animals,1318,chicken,828,raccoon,23
Animals,1318,chicken,840,cormorant,18
Animals,1318,chicken,912,coyote,23
Animals,1331,sheep,1110,shark,15
Animals,1331,sheep,1344,ram,6
Animals,1331,sheep,1345,ewe,8
Animals,1331,sheep,1555,chameleon,11
Animals,1331,sheep,164,kangaroo,19
Animals,1331,sheep,1862,donkey,2
Animals,1331,sheep,1893,quail,7
Animals,1331,sheep,1972,young goat,5
Animals,1331,sheep,2475,male goat,6
Animals,1331,sheep,820,lamb,3
Animals,1331,sheep,828,raccoon,24
Animals,1331,sheep,840,cormorant,19
Animals,1331,sheep,890,mule,7
Animals,1331,sheep,912,coyote,24
Animals,1331,sheep,957,whale,14
Animals,1344,ram,1345,ewe,2
Animals,1348,boar,1110,shark,12
Animals,1348,boar,1250,jaguar,14
Animals,1348,boar,1351,sow,9
Animals,1348,boar,1910,stingray,15
Animals,1348,boar,308,toucan,20
Animals,1348,boar,312,tapir,17
Animals,1348,boar,828,raccoon,21
Animals,1348,boar,890,mule,7
Animals,1348,boar,957,whale,11
Animals,1350,monkey,1250,jaguar,16
Animals,1350,monkey,1555,chameleon,10
Animals,1350,monkey,164,kangaroo,18
Animals,1350,monkey,308,toucan,22
Animals,1350,monkey,828,raccoon,23
Animals,1350,monkey,840,cormorant,19
Animals,1350,monkey,912,coyote,23
Animals,1350,monkey,934,buffalo,10
Animals,1360,duck,1194,beaver,22
Animals,1360,duck,1250,jaguar,17
Animals,1360,duck,1312,fox,3
Animals,1360,duck,1772,elk,23
Animals,1360,duck,1876,reindeer,23
Animals,1360,duck,1893,quail,7
Animals,1360,duck,1936,deer,3
Animals,1360,duck,308,toucan,23
Animals,1360,duck,758,heron,6
Animals,1360,duck,828,raccoon,24
Animals,1360,duck,840,cormorant,19
Animals,1360,duck,912,coyote,24
Animals,1386,lion,164,kangaroo,17
Animals,1386,lion,1893,quail,7
Animals,1386,lion,828,raccoon,23
Animals,1386,lion,912,coyote,23
Animals,1502,goat,1110,shark,15
Animals,1502,goat,1290,elephant,3
Animals,1502,goat,1555,chameleon,11
Animals,1502,goat,164,kangaroo,19
Animals,1502,goat,1862,donkey,2
Animals,1502,goat,1893,quail,7
Animals,1502,goat,1972,young goat,5
Animals,1502,goat,2475,male goat,6
Animals,1502,goat,828,raccoon,24
Animals,1502,goat,840,cormorant,19
Animals,1502,goat,890,mule,7
Animals,1502,goat,912,coyote,24
Animals,1502,goat,957,whale,14
Animals,1509,mosquito,1250,jaguar,19
Animals,1509,mosquito,1555,chameleon,13
Animals,1509,mosquito,164,kangaroo,21
Animals,1509,mosquito,181,anteater,17
Animals,1509,mosquito,1876,reindeer,25
Animals,1509,mosquito,2686,crustaceans,13
Animals,1509,mosquito,308,toucan,25
Animals,1509,mosquito,312,tapir,22
Animals,1509,mosquito,828,raccoon,26
Animals,1509,mosquito,883,termite,8
Animals,1509,mosquito,912,coyote,26
Animals,1509,mosquito,934,buffalo,12
Animals,1511,rooster,1110,shark,14
Animals,1511,rooster,1194,beaver,22
Animals,1511,rooster,1250,jaguar,16
Animals,1511,rooster,1514,hen,2
Animals,1511,rooster,1555,chameleon,10
Animals,1511,rooster,1772,elk,23
Animals,1511,rooster,1876,reindeer,23
Animals,1511,rooster,1910,stingray,17
Animals,1511,rooster,308,toucan,22
Animals,1511,rooster,828,raccoon,23
Animals,1511,rooster,950,seagull,14
Animals,1511,rooster,957,whale,13
Animals,1514,hen,1772,elk,21
Animals,1514,hen,1876,reindeer,21
Animals,1514,hen,828,raccoon,21
Animals,1517,wasp,112,turtle,3
Animals,1517,wasp,1190,hare,5
Animals,1517,wasp,1194,beaver,24
Animals,1517,wasp,1250,jaguar,19
Animals,1517,wasp,1555,chameleon,13
Animals,1517,wasp,164,kangaroo,21
Animals,1517,wasp,1772,elk,25
Animals,1517,wasp,1876,reindeer,25
Animals,1517,wasp,1893,quail,9
Animals,1517,wasp,308,toucan,25
Animals,1517,wasp,828,raccoon,26
Animals,1517,wasp,840,cormorant,21
Animals,1517,wasp,912,coyote,26
Animals,1517,wasp,934,buffalo,13
Animals,1527,tick,308,toucan,17
Animals,1538,scorpion,308,toucan,19
Animals,1543,snail,1194,beaver,25
Animals,1543,snail,1250,jaguar,19
Animals,1543,snail,1555,chameleon,13
Animals,1543,snail,164,kangaroo,21
Animals,1543,snail,181,anteater,17
Animals,1543,snail,1857,crocodile,3
Animals,1543,snail,1893,quail,10
Animals,1543,snail,2686,crustaceans,12
Animals,1543,snail,308,toucan,24
Animals,1543,snail,312,tapir,22
Animals,1543,snail,828,raccoon,26
Animals,1543,snail,840,cormorant,21
Animals,1543,snail,912,coyote,27
Animals,1543,snail,934,buffalo,12
Animals,1575,cockroach,1250,jaguar,17
Animals,1575,cockroach,1555,chameleon,10
Animals,1575,cockroach,164,kangaroo,18
Animals,1575,cockroach,181,anteater,14
Animals,1575,cockroach,2686,crustaceans,10
Animals,1575,cockroach,308,toucan,22
Animals,1575,cockroach,312,tapir,20
Animals,1575,cockroach,828,raccoon,23
Animals,1575,cockroach,840,cormorant,19
Animals,1575,cockroach,883,termite,6
Animals,1575,cockroach,912,coyote,23
Animals,1575,cockroach,934,buffalo,9
Animals,1647,foal,1772,elk,19
Animals,1793,bat,1110,shark,18
Animals,1793,bat,112,turtle,4
Animals,1793,bat,1136,rabbit,4
Animals,1793,bat,1190,hare,6
Animals,1793,bat,1194,beaver,24
Animals,1793,bat,1250,jaguar,19
Animals,1793,bat,1290,elephant,5
Animals,1793,bat,1312,fox,6
Animals,1793,bat,1350,monkey,3
Animals,1793,bat,1386,lion,5
Animals,1793,bat,1509,mosquito,1
Animals,1793,bat,1517,wasp,1
Animals,1793,bat,1527,tick,4
Animals,1793,bat,1538,scorpion,5
Animals,1793,bat,1543,snail,1
Animals,1793,bat,1555,chameleon,13
Animals,1793,bat,1575,cockroach,2
Animals,1793,bat,1628,squirrel,6
Animals,1793,bat,164,kangaroo,21
Animals,1793,bat,1772,elk,25
Animals,1793,bat,181,anteater,17
Animals,1793,bat,1820,bear,9
Animals,1793,bat,1853,dove,1
Animals,1793,bat,1857,crocodile,3
Animals,1793,bat,1871,camel,9
Animals,1793,bat,1876,reindeer,25
Animals,1793,bat,1893,quail,10
Animals,1793,bat,1910,stingray,21
Animals,1793,bat,1916,gill,8
Animals,1793,bat,1931,beeswax,5
Animals,1793,bat,1936,deer,6
Animals,1793,bat,1974,centipede,4
Animals,1793,bat,206,firefly,3
Animals,1793,bat,213,fin,5
Animals,1793,bat,266,scale,3
Animals,1793,bat,267,nit,3
Animals,1793,bat,2686,crustaceans,13
Animals,1793,bat,308,toucan,25
Animals,1793,bat,309,opossum,20
Animals,1793,bat,312,tapir,22
Animals,1793,bat,522,wolf,10
Animals,1793,bat,598,shell,3
Animals,1793,bat,620,insect,7
Animals,1793,bat,632,lizard,1
Animals,1793,bat,735,owl,1
Animals,1793,bat,828,raccoon,26
Animals,1793,bat,840,cormorant,22
Animals,1793,bat,88,beehive,3
Animals,1793,bat,882,parrot,6
Animals,1793,bat,883,termite,8
Animals,1793,bat,912,coyote,26
Animals,1793,bat,913,crow,2
Animals,1793,bat,934,buffalo,12
Animals,1793,bat,95,sandfly,7
Animals,1793,bat,957,whale,17
Animals,181,anteater,308,toucan,8
Animals,1820,bear,1194,beaver,15
Animals,1820,bear,1772,elk,16
Animals,1820,bear,1876,reindeer,16
Animals,1820,bear,828,raccoon,18
Animals,1853,dove,1110,shark,16
Animals,1853,dove,112,turtle,1
Animals,1853,dove,1136,rabbit,3
Animals,1853,dove,1190,hare,5
Animals,1853,dove,1194,beaver,23
Animals,1853,dove,1250,jaguar,17
Animals,1853,dove,1312,fox,5
Animals,1853,dove,1350,monkey,1
Animals,1853,dove,1386,lion,3
Animals,1853,dove,1555,chameleon,11
Animals,1853,dove,164,kangaroo,19
Animals,1853,dove,1772,elk,24
Animals,1853,dove,1871,camel,7
Animals,1853,dove,1876,reindeer,24
Animals,1853,dove,1893,quail,8
Animals,1853,dove,1910,stingray,18
Animals,1853,dove,1936,deer,5
Animals,1853,dove,308,toucan,22
Animals,1853,dove,309,opossum,17
Animals,1853,dove,522,wolf,9
Animals,1853,dove,620,insect,6
Animals,1853,dove,828,raccoon,24
Animals,1853,dove,840,cormorant,20
Animals,1853,dove,912,coyote,24
Animals,1853,dove,934,buffalo,11
Animals,1853,dove,957,whale,15
Animals,1857,crocodile,1250,jaguar,16
Animals,1857,crocodile,1555,chameleon,10
Animals,1857,crocodile,164,kangaroo,18
Animals,1857,crocodile,181,anteater,14
Animals,1857,crocodile,2686,crustaceans,10
Animals,1857,crocodile,308,toucan,22
Animals,1857,crocodile,312,tapir,19
Animals,1857,crocodile,828,raccoon,23
Animals,1857,crocodile,840,cormorant,19
Animals,1857,crocodile,912,coyote,24
Animals,1857,crocodile,934,buffalo,9
Animals,1862,donkey,1110,shark,13
Animals,1862,donkey,1555,chameleon,9
Animals,1862,donkey,164,kangaroo,17
Animals,1862,donkey,1893,quail,6
Animals,1862,donkey,828,raccoon,22
Animals,1862,donkey,840,cormorant,17
Animals,1862,donkey,890,mule,5
Animals,1862,donkey,912,coyote,23
Animals,1862,donkey,957,whale,12
Animals,1871,camel,164,kangaroo,12
Animals,1893,quail,828,raccoon,15
Animals,1893,quail,840,cormorant,10
Animals,1905,eagle,1185,vulture,6
Animals,1905,eagle,1194,beaver,22
Animals,1905,eagle,1772,elk,22
Animals,1905,eagle,181,anteater,16
Animals,1905,eagle,1876,reindeer,22
Animals,1905,eagle,308,toucan,24
Animals,1905,eagle,309,opossum,18
Animals,1905,eagle,312,tapir,21
Animals,1905,eagle,828,raccoon,24
Animals,1905,eagle,840,cormorant,18
Animals,1905,eagle,883,termite,8
Animals,1905,eagle,912,coyote,24
Animals,1916,gill,1194,beaver,14
Animals,1916,gill,840,cormorant,12
Animals,1931,beeswax,181,anteater,11
Animals,1931,beeswax,308,toucan,19
Animals,1931,beeswax,312,tapir,16
Animals,1931,beeswax,828,raccoon,20
Animals,1931,beeswax,840,cormorant,16
Animals,1931,beeswax,912,coyote,21
Animals,1936,deer,1194,beaver,19
Animals,1936,deer,1250,jaguar,14
Animals,1936,deer,1772,elk,20
Animals,1936,deer,1876,reindeer,20
Animals,1936,deer,308,toucan,20
Animals,1936,deer,828,raccoon,21
Animals,1974,centipede,181,anteater,12
Animals,1974,centipede,308,toucan,20
Animals,1974,centipede,912,coyote,22
Animals,1989,calf,1344,ram,6
Animals,1989,calf,1345,ewe,8
Animals,1989,calf,1351,sow,9
Animals,1989,calf,1647,foal,3
Animals,1989,calf,1772,elk,23
Animals,1989,calf,1876,reindeer,23
Animals,1989,calf,1972,young goat,5
Animals,1989,calf,2475,male goat,6
Animals,1989,calf,820,lamb,3
Animals,1989,calf,912,coyote,24
Animals,1989,calf,936,stallion,4
Animals,1989,calf,938,mare,6
Animals,206,firefly,1555,chameleon,9
Animals,206,firefly,181,anteater,12
Animals,206,firefly,1893,quail,7
Animals,206,firefly,2686,crustaceans,9
Animals,206,firefly,308,toucan,20
Animals,206,firefly,312,tapir,17
Animals,206,firefly,828,raccoon,21
Animals,206,firefly,840,cormorant,18
Animals,206,firefly,883,termite,5
Animals,206,firefly,912,coyote,21
Animals,213,fin,1194,beaver,17
Animals,213,fin,1910,stingray,15
Animals,213,fin,1916,gill,3
Animals,213,fin,828,raccoon,19
Animals,213,fin,840,cormorant,17
Animals,2262,female,1110,shark,16
Animals,2262,female,1187,goose,3
Animals,2262,female,1194,beaver,24
Animals,2262,female,1250,jaguar,18
Animals,2262,female,1318,chicken,2
Animals,2262,female,1348,boar,2
Animals,2262,female,1351,sow,11
Animals,2262,female,1527,tick,3
Animals,2262,female,1628,squirrel,6
Animals,2262,female,164,kangaroo,20
Animals,2262,female,1647,foal,5
Animals,2262,female,1772,elk,25
Animals,2262,female,181,anteater,16
Animals,2262,female,1820,bear,9
Animals,2262,female,1876,reindeer,24
Animals,2262,female,1893,quail,9
Animals,2262,female,1910,stingray,19
Animals,2262,female,1916,gill,7
Animals,2262,female,213,fin,4
Animals,2262,female,265,fowl,9
Animals,2262,female,2686,crustaceans,12
Animals,2262,female,308,toucan,24
Animals,2262,female,309,opossum,18
Animals,2262,female,312,tapir,21
Animals,2262,female,522,wolf,9
Animals,2262,female,828,raccoon,25
Animals,2262,female,840,cormorant,21
Animals,2262,female,890,mule,9
Animals,2262,female,912,coyote,25
Animals,2262,female,936,stallion,6
Animals,2262,female,938,mare,8
Animals,2262,female,95,sandfly,7
Animals,2262,female,950,seagull,15
Animals,2262,female,957,whale,16
Animals,2263,male,1110,shark,16
Animals,2263,male,1187,goose,3
Animals,2263,male,1194,beaver,24
Animals,2263,male,1250,jaguar,18
Animals,2263,male,1318,chicken,2
Animals,2263,male,1348,boar,2
Animals,2263,male,1351,sow,11
Animals,2263,male,1527,tick,3
Animals,2263,male,1628,squirrel,6
Animals,2263,male,164,kangaroo,20
Animals,2263,male,1647,foal,5
Animals,2263,male,1772,elk,25
Animals,2263,male,181,anteater,16
Animals,2263,male,1820,bear,9
Animals,2263,male,1876,reindeer,24
Animals,2263,male,1893,quail,9
Animals,2263,male,1910,stingray,19
Animals,2263,male,1916,gill,7
Animals,2263,male,213,fin,4
Animals,2263,male,265,fowl,9
Animals,2263,male,2686,crustaceans,12
Animals,2263,male,308,toucan,24
Animals,2263,male,309,opossum,18
Animals,2263,male,312,tapir,21
Animals,2263,male,522,wolf,9
Animals,2263,male,828,raccoon,25
Animals,2263,male,840,cormorant,21
Animals,2263,male,890,mule,9
Animals,2263,male,912,coyote,25
Animals,2263,male,936,stallion,6
Animals,2263,male,938,mare,8
Animals,2263,male,95,sandfly,7
Animals,2263,male,950,seagull,15
Animals,2263,male,957,whale,16
Animals,232,flea,112,turtle,4
Animals,232,flea,1190,hare,5
Animals,232,flea,1194,beaver,24
Animals,232,flea,1250,jaguar,19
Animals,232,flea,1509,mosquito,1
Animals,232,flea,1517,wasp,1
Animals,232,flea,1527,tick,4
Animals,232,flea,1538,scorpion,5
Animals,232,flea,1543,snail,1
Animals,232,flea,1555,chameleon,13
Animals,232,flea,1575,cockroach,3
Animals,232,flea,1628,squirrel,6
Animals,232,flea,164,kangaroo,22
Animals,232,flea,1772,elk,25
