lemma,zh,ko,id,ms,en,nl,de,da,no,sv,fi,lt,pl,ru,uk,mk,el,ro,it,fr,ca,es,pt
kayaks,na,na,na,na,4.774996244393106e-07,2.1088430855200193e-08,1.257891196981799e-07,4.954279990097745e-07,3.0532964083497613e-07,1.794835253866883e-07,na,na,1.0202064955078472e-06,3.921370523611379e-07,na,na,na,na,na,1.1541833656389258e-07,1.3615445361217765e-07,8.79400663824385e-08,5.1580398257155084e-08
jeopardize,na,na,na,na,1.2009839038928114e-06,na,na,na,na,na,na,na,na,na,na,na,na,3.679252261883565e-07,na,1.8466933850222813e-06,na,na,na
tapir,na,na,1.0009789053705482e-06,2.134062613663843e-06,2.3151496942512026e-07,1.8979587769680172e-07,2.3061338611332983e-07,2.4771399950488726e-07,na,1.3959829752297976e-07,na,na,na,na,na,na,na,2.299532663677228e-08,8.185570312940941e-07,1.9786000553810155e-07,2.0423168041826649e-07,7.69475580846337e-08,na
percussion,na,7.995662711405322e-07,1.507968221077709e-06,6.668945667699509e-08,3.0531036592937733e-06,1.1387752661808103e-06,3.983322123775697e-07,2.702334540053316e-07,5.428082503732909e-07,3.1908182290966803e-07,3.7689663810711454e-07,3.775056465407081e-07,2.3260708097578916e-06,2.6065580539299168e-06,6.884410630769208e-07,na,1.8391561578535816e-06,0.0,2.056374981055895e-06,2.5556917382004786e-06,5.582332598099284e-06,2.726142057855594e-06,3.1721944928150374e-06
kegs,na,na,na,na,2.3874981221965525e-06,na,na,na,na,na,3.1408053175592877e-07,na,na,na,na,na,na,na,na,na,na,na,na
decriminalisation,na,na,na,na,4.340905676721005e-08,na,1.6771882626423987e-07,na,na,na,na,na,na,na,na,na,1.5024092557113764e-06,na,5.590145579569424e-07,na,na,na,8.252863721144813e-07
geometric,na,na,7.149849324075345e-07,1.4004785902168968e-06,1.5048473012632817e-06,9.068025267736082e-07,9.224535444533193e-07,5.179474535102188e-07,4.410317034282989e-07,4.387375065007936e-07,1.8844831905355727e-07,2.265033879244249e-06,1.122227145058632e-06,3.875236752745363e-06,4.130646378461525e-06,8.928814579325598e-07,3.6265050999929774e-07,2.8974111562333074e-06,2.815037595426031e-06,2.522715070610795e-06,3.8123247011409743e-06,2.6272094831753504e-06,2.089006129414781e-06
dysentery,2.9470432329277574e-07,na,6.629860282324411e-07,na,2.4598465501419027e-07,8.435372342080077e-08,na,2.2519454500444298e-08,2.035530938899841e-07,3.9885227863708504e-08,3.1408053175592877e-07,na,na,na,na,na,1.554216471425562e-07,2.5294859300449513e-07,1.0581346989899265e-06,1.8137167174325975e-07,6.807722680608882e-08,8.79400663824385e-08,1.805313939000428e-07
psychotherapist,na,na,na,na,2.0257559824698022e-07,4.0068018624880364e-07,9.224535444533193e-07,1.666439633032878e-06,6.785103129666136e-08,3.3902443684152234e-07,5.653449571606718e-07,0.0,4.0808259820313887e-07,na,na,na,na,1.3337289449327923e-06,3.7933130718506804e-07,5.441150152297792e-07,2.723089072243553e-07,4.946628734012166e-07,6.447549782144385e-07
furosemide,na,na,na,na,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.648876244670722e-07,2.5790199128577542e-08
overtone,na,na,na,na,8.24772078576991e-07,1.4761901598640133e-07,1.0482426641514993e-07,2.4771399950488726e-07,3.731806721316375e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,na
pretrial,5.473080289722978e-07,na,1.0009789053705482e-06,na,8.68181135344201e-08,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
acadia,na,na,0.0,na,3.617421397267504e-07,2.1088430855200193e-08,6.289455984908995e-08,4.5038909000888595e-08,na,0.0,na,na,na,na,na,na,na,0.0,1.996480564131937e-08,3.627433434865195e-07,na,5.4962541489024066e-08,na
multiethnic,na,na,na,na,2.1704528383605026e-07,na,na,4.7290854450933026e-07,3.392551564833068e-08,na,na,na,na,na,na,2.4554240093145393e-06,na,1.3797195982063368e-07,5.590145579569424e-07,1.6488333794841796e-07,na,1.75880132764877e-07,2.5790199128577542e-08
disinfectant,1.1226831363534314e-07,na,1.5599671252528023e-07,na,5.498480523846606e-07,1.2653058513120116e-07,5.031564787927196e-07,0.0,na,2.39311367182251e-07,na,na,na,na,na,na,4.1445772571348314e-07,1.4487055781166537e-06,8.984162538593716e-07,6.430450179988301e-07,4.0846336083653297e-07,5.826029397836551e-07,na
anhydrous,na,na,na,na,0.0,1.4761901598640133e-07,4.192970656605997e-08,0.0,na,na,na,na,2.0404129910156943e-08,na,na,na,4.1445772571348314e-07,na,1.197888338479162e-07,3.2976667589683593e-08,na,0.0,1.0316079651431017e-07
mastectomy,na,na,na,0.0,4.774996244393106e-07,na,na,na,na,na,na,na,na,na,na,na,1.295180392854635e-07,na,0.0,na,na,9.893257468024333e-08,4.2553828562152944e-07
belize,na,0.0,1.949958906566003e-07,0.0,8.97120506522341e-07,1.8979587769680172e-07,4.192970656605997e-07,0.0,3.731806721316375e-07,5.982784179556276e-08,2.51264425404743e-07,na,3.4687020847266804e-07,4.613377086601623e-08,6.884410630769208e-07,0.0,2.5903607857092696e-08,1.6096728645740596e-07,2.595424733371518e-07,1.8137167174325975e-07,2.723089072243553e-07,6.375654812726792e-07,2.836921904143529e-07
osteoarthritis,na,na,3.2499315109433384e-07,6.668945667699509e-08,1.5916654147977017e-07,1.0333331119048093e-06,na,na,2.3747860953831479e-07,7.378767154786074e-07,na,na,na,na,na,na,2.3313247071383427e-07,na,0.0,na,6.807722680608882e-08,8.464231389309707e-07,5.1580398257155084e-08
polishing,na,na,na,na,1.794241013044682e-06,5.482992022352049e-07,2.1803447414351184e-06,1.1259727250222148e-07,na,2.39311367182251e-07,na,na,3.060619486523541e-07,na,2.86850442948717e-07,na,na,6.898597991031684e-08,1.5372900343815915e-06,6.265566842039883e-07,na,1.9126964438180376e-06,1.6505727442289627e-06
rostand,na,na,na,na,2.8939371178140033e-08,na,1.0482426641514993e-07,na,na,na,na,na,na,1.845350834640649e-07,na,na,7.77108235712781e-08,0.0,1.7968325077187433e-07,5.276266814349375e-07,6.807722680608882e-08,1.0992508297804813e-08,3.868529869286631e-08
curie,na,1.3785625364491935e-07,4.0299150735697393e-07,0.0,7.813630218097809e-07,1.6870744684160154e-07,3.5640250581150973e-07,1.351167270026658e-07,1.3570206259332272e-07,3.1908182290966803e-07,na,na,9.385899758672194e-07,2.9986951062910547e-07,1.721102657692302e-07,4.464407289662799e-07,3.8855411785639046e-07,1.31073361829602e-06,4.392257241090261e-07,1.5169267091254452e-06,1.2934673093156878e-06,5.935954480814599e-07,2.965872899786417e-07
shigella,na,na,1.949958906566003e-07,6.668945667699509e-08,0.0,na,na,0.0,na,na,na,na,0.0,na,na,na,na,2.299532663677228e-08,0.0,1.6488333794841797e-08,na,na,1.2895099564288771e-08
countess,na,na,1.949958906566003e-07,0.0,9.260598777004811e-07,4.850339096696044e-07,2.1174501815860283e-06,8.782587255173276e-07,1.2552440789882353e-06,8.575323990697329e-07,1.8844831905355727e-07,na,9.385899758672194e-07,2.2374878870017868e-06,na,2.2322036448313995e-07,2.0722886285674157e-07,8.508270855605744e-07,2.635354344654157e-06,1.8961583864068066e-06,na,1.3520785206299921e-06,1.2508246577360108e-06
doj,na,na,na,na,1.8231803842228221e-06,na,7.337698649060495e-07,na,na,1.037015924456421e-06,na,na,na,na,na,na,na,na,na,na,na,na,na
capuchin,na,na,na,na,4.340905676721005e-08,na,3.5640250581150973e-07,na,na,na,na,1.8875282327035406e-07,4.2848672811329583e-07,3.921370523611379e-07,na,na,na,1.6096728645740596e-07,1.3975363948923558e-06,na,na,1.2531459459497489e-06,1.1347687616574117e-06
sorcerer,na,na,3.7179216485191793e-06,na,1.678483528332122e-06,na,na,na,na,na,na,2.642539525784957e-06,1.3262684441602012e-06,5.812855129118044e-06,6.884410630769208e-06,na,na,na,3.074580068763183e-06,4.649710130145386e-06,2.1784712577948424e-06,4.649831009971436e-06,2.8240268045792407e-06
florist,1.1647837539666851e-06,1.3785625364491935e-06,na,na,2.2717406374839926e-06,1.8557819152576168e-06,3.3543765252847974e-07,4.0535018100799735e-07,na,4.387375065007936e-07,na,3.775056465407081e-07,1.7343510423633402e-06,5.766721358252028e-07,5.73700885897434e-08,na,na,3.679252261883565e-07,1.5173252287402722e-06,2.0445533905603826e-06,7.488494948669771e-07,5.056553816990215e-07,7.350206751644599e-07
adjustable,na,na,2.3399506878792035e-07,2.6675782670798036e-07,1.779771327455612e-06,1.644897606705615e-06,1.551399142944219e-06,2.4771399950488726e-07,2.3747860953831479e-07,na,6.281610635118575e-07,na,na,na,na,na,na,5.978784925560793e-07,7.386978087288167e-07,1.0717416966647168e-06,na,5.27640398294631e-07,6.189647790858609e-07
valence,na,na,0.0,0.0,2.0257559824698022e-07,6.326529256560058e-08,2.0964853283029983e-08,0.0,3.392551564833068e-08,na,0.0,na,0.0,na,na,na,na,6.898597991031684e-08,3.992961128263874e-08,na,na,0.0,na
mezcal,na,na,na,na,2.893937117814003e-07,na,na,0.0,1.0177654694499205e-07,na,na,na,na,na,na,na,na,na,na,2.3083667312778516e-07,6.807722680608882e-08,5.166478899968262e-07,na
maraschino,na,na,na,na,5.209086812065206e-07,na,na,na,na,na,na,na,na,na,na,0.0,na,na,7.586626143701361e-07,na,na,na,na
hornbill,4.2100617613253676e-07,na,na,na,7.234842794535008e-08,na,na,0.0,na,na,na,na,na,na,na,na,na,na,na,na,6.807722680608882e-08,na,na
screwdriver,1.0244483619225062e-06,na,2.456948222273164e-06,na,1.3746201309616514e-06,1.0544215427600094e-06,1.2159614904157392e-06,1.2610894520248807e-06,na,na,na,na,na,na,1.6063624805128152e-06,na,1.191565961426264e-06,na,1.4574308118163139e-06,1.5499033767151289e-06,4.765405876426218e-07,1.176198387865115e-06,na
quadrupe,na,na,na,na,2.8939371178140033e-08,1.307482713022412e-06,na,na,na,na,4.3971274445830026e-07,na,na,na,na,na,6.475901964273174e-07,7.818411056502576e-07,5.789793635982617e-07,na,na,9.893257468024333e-08,3.0948238954293046e-07
aleutian,na,0.0,na,na,1.1575748471256013e-07,na,8.385941313211993e-08,na,na,na,na,na,0.0,4.3827082322715416e-07,na,na,na,3.2193457291481193e-07,0.0,na,na,4.397003319121925e-08,1.2895099564288771e-08
synopsis,na,na,na,4.801640880743646e-06,5.049920270585436e-06,na,na,2.499659449549317e-06,na,na,na,na,6.304876142238495e-06,na,na,na,na,na,1.0581346989899265e-06,4.089106781120765e-06,5.446178144487107e-06,3.1768348980655912e-06,5.016193730508332e-06
mauritania,na,0.0,2.20995342744147e-07,1.3337891335399017e-06,5.643177379737307e-07,2.7414960111760246e-07,4.821916255096896e-07,9.007781800177719e-08,2.3747860953831479e-07,1.5954091145483402e-07,0.0,na,1.428289093710986e-07,2.537357397630892e-07,4.015906201282038e-07,1.1161018224156997e-07,2.8493968642801965e-07,3.909205528251288e-07,3.7933130718506804e-07,1.220136700818293e-06,6.126950412547995e-07,5.606179231880455e-07,2.965872899786417e-07
grindstone,na,na,na,na,6.511358515081508e-07,1.2653058513120116e-07,1.257891196981799e-07,2.2519454500444298e-08,3.392551564833068e-08,na,na,na,na,na,na,na,na,na,na,na,na,na,na
microfilm,na,na,na,na,5.932571091518706e-07,2.1088430855200193e-08,1.0482426641514993e-07,1.1259727250222148e-07,6.785103129666136e-08,na,na,na,1.0202064955078472e-07,na,na,na,5.180721571418539e-08,6.898597991031684e-08,3.992961128263874e-08,1.1541833656389258e-07,1.3615445361217765e-07,7.69475580846337e-08,7.737059738573262e-08
intuitive,na,na,1.026978357458095e-06,na,3.791057624336344e-06,3.2687067825560297e-06,4.318759776304177e-06,9.90855998019549e-07,1.2213185633399045e-06,7.378767154786074e-07,1.758850977833201e-06,na,9.589941057773763e-07,4.659510857467639e-06,4.819087441538445e-06,4.3527971074212285e-06,na,2.8744158295965353e-06,3.6335946267201254e-06,5.160848477785483e-06,2.6550118454374642e-06,4.375018302526316e-06,2.8885023024006848e-06
pietas,na,na,na,na,na,na,na,0.0,na,na,na,na,na,na,na,na,na,na,7.985922256527748e-07,1.6488333794841797e-08,6.807722680608882e-08,na,na
beatify,na,na,na,na,1.1575748471256013e-07,na,na,na,na,na,na,na,4.0808259820313886e-08,na,na,na,na,6.898597991031684e-08,2.1961286205451305e-07,na,na,1.9786514936048665e-07,6.576500777787273e-07
woodman,na,na,na,na,3.3280276854861037e-07,na,0.0,na,0.0,3.9885227863708504e-08,na,na,na,na,na,na,na,na,1.397536394892356e-07,na,na,1.0992508297804813e-07,na
bimbo,na,na,6.629860282324411e-07,na,4.6302993885024053e-07,2.530611702624023e-07,3.5640250581150973e-07,na,4.7495721907662957e-07,1.7948352538668828e-06,6.909771698630433e-07,na,4.0808259820313886e-08,na,na,na,na,na,na,9.893000276905078e-07,1.225390082509599e-06,1.0003182551002381e-06,4.900137834429732e-07
copulation,na,na,na,na,2.1704528383605026e-07,8.435372342080077e-08,1.467539729812099e-07,2.2519454500444298e-08,na,na,na,na,2.0404129910156943e-07,na,1.319512037564098e-06,1.1161018224156997e-07,na,na,3.992961128263874e-08,2.4732500692262695e-07,na,9.893257468024333e-08,1.2895099564288771e-08
kylie,na,5.514250145796774e-08,2.7299424691924045e-07,3.334472833849754e-07,2.3006800086621326e-06,1.1387752661808103e-06,8.176292780381694e-07,9.683365435191048e-07,2.3747860953831479e-07,1.2164994498431094e-06,2.51264425404743e-07,1.3212697628924786e-06,1.1018230151484749e-06,8.073409901552839e-07,na,na,1.8132525499964887e-07,1.0117943720179805e-06,1.89665653592534e-06,1.5663917105099707e-06,2.723089072243553e-07,1.3850560455234064e-06,1.0960834629645456e-06
fallacious,na,na,na,na,2.1704528383605026e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,7.985922256527748e-07,na,na,1.3081084874387728e-06,8.381814716787701e-07
vigorous,na,na,na,na,1.9244681833463122e-06,na,na,na,na,3.868867102779725e-06,na,na,1.081418885238318e-06,na,na,na,na,1.793635477668238e-06,1.5572548400229107e-06,2.275390063688168e-06,na,2.0006365102004762e-06,2.359803220264845e-06
syndication,na,na,2.7299424691924045e-07,na,8.103023929879209e-07,na,1.6771882626423987e-07,na,na,na,6.281610635118575e-08,na,na,na,na,na,na,na,7.985922256527748e-08,2.9679000830715233e-07,na,2.0885765765829146e-07,na
thinness,na,na,na,na,2.1704528383605026e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7.914605974419466e-07,1.3281952551217433e-06
protestantism,na,na,7.799835626264012e-08,na,3.762118253158204e-07,5.061223405248046e-07,5.660510386418096e-07,2.4771399950488726e-07,na,3.9885227863708504e-08,na,na,6.325280272148653e-07,9.457423027533326e-07,2.639024075128196e-06,na,3.3674690214220506e-07,6.898597991031684e-07,3.5936650154374865e-07,na,2.0423168041826649e-07,8.354306306331658e-07,7.350206751644599e-07
canto,na,na,6.499863021886677e-08,na,2.749240261923303e-07,1.0122446810496092e-06,2.725430926793898e-07,6.75583635013329e-08,4.410317034282989e-07,0.0,1.256322127023715e-07,na,2.856578187421972e-07,na,na,na,na,na,na,8.07928355947248e-07,na,na,na
starfish,5.19240950563462e-07,na,na,2.0006837003098527e-07,9.40529563289551e-07,3.374148936832031e-07,5.870158919248396e-07,2.4771399950488726e-07,1.696275782416534e-07,7.977045572741701e-08,1.256322127023715e-07,na,2.2444542901172637e-07,na,na,na,3.3674690214220506e-07,2.299532663677228e-08,na,na,na,na,3.868529869286631e-08
weathering,1.0665489795357598e-06,na,3.7699205526942724e-07,6.668945667699509e-08,3.0386339737047036e-07,4.2176861710400385e-08,1.8868367954726986e-07,na,na,1.256384677706818e-06,na,na,na,2.0760196889707303e-07,2.86850442948717e-07,na,na,8.048364322870298e-07,na,na,1.3615445361217765e-07,3.297752489341444e-08,1.1605589607859894e-07
lifeboat,3.3680494090602945e-07,na,1.1569756178958285e-06,na,1.2299232750709514e-06,4.850339096696044e-07,3.983322123775697e-07,2.2519454500444297e-07,5.088827347249602e-07,1.9942613931854255e-07,6.281610635118575e-08,na,na,9.91876073619349e-07,2.3521736321794793e-06,na,5.698793728560393e-07,na,1.936586147207979e-06,3.1327834210199413e-07,na,na,5.415941817001283e-07
habitual,na,na,na,na,1.2878020174272315e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,3.2742281251763766e-06,na,na,na,na
winger,na,4.1356876093475805e-07,3.7699205526942724e-07,na,9.83938620056761e-07,na,na,0.0,na,na,na,na,na,na,na,na,na,na,na,9.398350263059824e-07,na,na,na
buna,na,na,1.2999726043773354e-07,na,2.8939371178140033e-08,8.435372342080077e-08,6.289455984908995e-08,na,na,na,na,na,na,na,na,na,na,na,6.788033918048585e-07,6.595333517936719e-08,na,1.4290260787146256e-07,3.868529869286631e-08
nicklaus,na,na,2.5999452087546707e-08,na,2.0257559824698022e-07,na,4.192970656605997e-08,0.0,0.0,1.9942613931854252e-08,na,na,na,na,na,na,na,na,0.0,na,na,3.297752489341444e-08,0.0
leyden,na,na,1.2999726043773353e-08,na,1.4469685589070016e-08,3.5850332453840323e-07,2.0964853283029983e-08,na,na,0.0,na,na,na,0.0,na,0.0,5.180721571418539e-08,2.299532663677228e-08,na,1.6488333794841797e-08,na,3.297752489341444e-08,na
yakima,na,na,na,na,6.656055370972207e-07,2.1088430855200193e-08,na,4.5038909000888595e-08,3.392551564833068e-08,na,na,na,2.0404129910156943e-08,na,na,na,na,na,na,na,na,1.0992508297804813e-08,na
unbroken,na,na,na,na,1.3456807597835115e-06,na,1.8029773823405787e-06,3.3779181750666444e-07,3.0532964083497613e-07,6.780488736830447e-07,na,na,na,na,na,na,na,na,na,na,na,na,na
urbanize,na,na,na,na,1.736362270688402e-07,na,na,4.5038909000888595e-08,na,na,na,na,na,na,na,na,na,na,1.5971844513055496e-07,1.6488333794841796e-07,1.7700078969583094e-06,2.308426742539011e-07,2.965872899786417e-07
cushe,na,na,6.499863021886677e-08,na,5.932571091518706e-07,1.0544215427600095e-07,8.385941313211993e-08,3.6031127200710876e-07,na,9.971306965927127e-08,6.281610635118575e-08,na,0.0,2.3066885433008113e-08,na,na,na,2.7594391964126736e-07,5.98944169239581e-08,9.893000276905077e-08,0.0,1.75880132764877e-07,5.1580398257155084e-08
transparently,na,na,na,na,3.1833308295954034e-07,na,na,1.666439633032878e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
typographical,na,na,na,na,2.604543406032603e-07,3.7959175539360344e-07,1.6771882626423987e-07,4.5038909000888595e-08,na,1.3959829752297976e-07,na,na,4.0808259820313886e-08,1.4762806677125193e-06,na,0.0,5.18072157141854e-07,na,3.3940169590242926e-07,1.0057883614853497e-06,1.7700078969583094e-06,7.255055476551177e-07,2.7079709085006416e-07
ignominy,na,na,na,na,2.0257559824698022e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9.893257468024333e-07,na
smokeless,na,na,na,na,2.604543406032603e-07,na,na,1.5538423605306566e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
operationally,na,na,na,na,1.4469685589070016e-07,na,9.224535444533193e-07,9.007781800177719e-08,na,5.384505761600649e-07,na,na,2.6525368883204026e-07,na,na,na,na,na,2.795072789784712e-07,na,1.3615445361217765e-07,1.0992508297804813e-08,6.447549782144385e-08
concatenation,na,na,na,na,4.340905676721005e-08,na,9.014886911702893e-07,na,na,na,na,na,na,na,na,na,na,na,4.991201410329842e-07,na,na,1.8687264106268184e-07,2.5790199128577542e-08
captor,na,na,na,na,6.800752226862907e-07,na,na,na,2.035530938899841e-07,na,na,na,na,na,na,na,na,na,na,na,na,9.563482219090188e-07,1.9342649346433157e-07
daikon,na,na,na,0.0,5.209086812065206e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,3.7933130718506804e-07,na,1.3615445361217765e-07,2.1985016595609626e-08,na
charlottetown,na,na,0.0,na,8.68181135344201e-08,na,4.192970656605997e-08,0.0,0.0,na,na,na,0.0,na,na,na,na,6.898597991031684e-08,na,1.8137167174325975e-07,na,0.0,na
supplication,na,na,na,na,6.945449082753608e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6.265566842039883e-07,na,na,1.5216217485860749e-06
castilians,na,na,na,na,1.4469685589070016e-08,6.326529256560058e-08,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9.284471686287915e-07
remover,na,na,na,na,1.4614382444960715e-06,na,na,na,na,na,3.7689663810711454e-07,na,na,na,na,na,na,na,na,na,na,na,8.252863721144813e-07
downplay,na,na,na,na,1.765301641866542e-06,na,na,1.1484921795226591e-06,na,na,na,na,na,na,na,na,na,6.208738191928516e-07,na,na,na,na,na
venous,na,na,na,na,8.68181135344201e-08,6.326529256560058e-08,0.0,0.0,3.392551564833068e-08,1.9942613931854252e-08,na,na,6.121238973047083e-08,2.768026251960974e-07,1.4916223033333284e-06,na,2.0722886285674157e-07,9.198130654708912e-08,1.5971844513055496e-07,5.276266814349375e-07,na,4.72677856805607e-07,5.415941817001283e-07
torpedoed,na,na,na,na,1.881059126579102e-07,2.7414960111760246e-07,8.805238378872593e-07,6.75583635013329e-08,3.392551564833068e-07,na,na,na,4.0808259820313886e-08,9.226754173203245e-08,na,na,na,1.1497663318386141e-07,2.795072789784712e-07,na,na,2.1985016595609626e-08,1.805313939000428e-07
gravest,na,na,na,na,1.0128779912349011e-07,na,na,na,na,1.256384677706818e-06,na,na,na,na,na,na,na,na,na,na,na,na,na
ois,na,na,1.2999726043773354e-07,na,7.668933362207108e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.8137167174325975e-07,1.3615445361217765e-07,na,na
miniaturization,na,na,na,na,2.8939371178140033e-08,na,1.257891196981799e-07,na,na,na,na,na,na,na,na,na,7.771082357127809e-07,9.198130654708912e-08,7.985922256527748e-08,na,na,na,5.1580398257155084e-08
palladio,na,na,0.0,na,0.0,1.6870744684160154e-07,6.289455984908995e-08,0.0,1.0177654694499205e-07,5.982784179556276e-08,na,na,na,0.0,6.310709744871774e-07,na,na,2.299532663677228e-08,na,na,na,1.75880132764877e-07,2.5790199128577542e-08
jambalaya,na,na,na,na,6.945449082753608e-07,na,na,1.351167270026658e-07,na,na,na,na,na,na,na,na,na,na,3.992961128263874e-08,1.6488333794841797e-08,na,na,na
miso,na,na,4.0299150735697393e-07,1.3337891335399018e-07,1.3890898165507216e-06,na,na,1.351167270026658e-07,3.392551564833068e-07,1.6751795702757574e-06,2.51264425404743e-07,1.8875282327035406e-07,1.5915221329922417e-06,na,2.86850442948717e-07,na,na,3.449298995515842e-07,2.116269397979853e-06,1.5169267091254452e-06,1.3615445361217765e-07,1.1102433380782862e-06,6.447549782144385e-08
languid,na,na,na,na,4.196208820830305e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,1.7968325077187433e-07,na,na,9.233706970156044e-07,na
reclassification,na,na,na,na,2.8939371178140033e-08,na,na,na,na,na,na,na,na,na,na,na,2.59036078570927e-07,na,9.982402820659684e-08,7.25486686973039e-07,na,1.538951161692674e-07,1.289509956428877e-07
tala,na,na,8.83981370976588e-07,1.1337207635089165e-06,1.3022717030163015e-07,1.0544215427600095e-07,1.467539729812099e-07,na,5.088827347249602e-07,na,na,na,1.836371691914125e-07,4.613377086601623e-08,2.86850442948717e-07,na,na,4.599065327354456e-08,9.982402820659684e-08,1.4839500415357617e-07,1.7019306701522208e-06,na,na
midfield,na,na,7.799835626264012e-08,8.002734801239411e-07,1.2733323318381614e-06,2.9523803197280267e-06,3.5430602048320676e-06,3.2202819935635345e-06,4.138912909096344e-06,1.017073310524567e-06,8.794254889166005e-07,na,na,1.384013125980487e-07,na,na,na,na,3.573700209796167e-06,na,na,1.7038387861597462e-06,na
pomp,na,na,4.159912334007473e-07,na,6.221964803300107e-07,8.013603724976073e-07,3.983322123775697e-07,5.404669080106632e-07,4.7495721907662957e-07,1.415925589161652e-06,na,na,1.448693223621143e-06,na,1.4342522147435849e-06,na,na,4.82901859372218e-07,na,na,8.169267216730659e-07,1.8247563774355991e-06,1.624782545100385e-06
cockney,na,na,na,na,5.643177379737307e-07,1.4761901598640133e-07,8.385941313211993e-08,2.9275290850577585e-07,2.035530938899841e-07,1.196556835911255e-07,na,na,0.0,6.920065629902434e-08,na,0.0,na,2.299532663677228e-08,5.98944169239581e-08,1.8137167174325975e-07,6.807722680608882e-08,8.79400663824385e-08,2.5790199128577542e-08
sevilla,na,na,1.5599671252528024e-06,6.668945667699509e-08,3.9068151090489046e-07,2.5517001334792233e-06,na,1.7565174510346552e-06,2.47656264232814e-06,na,8.166093825654148e-07,3.775056465407081e-07,1.3058643142500443e-06,8.534747610213002e-07,4.589607087179472e-07,3.459915649488669e-06,na,1.2187523117489309e-06,4.1926091846770677e-07,1.6488333794841796e-07,na,na,9.929226664502354e-07
reagent,7.157104994253126e-07,na,na,na,7.234842794535008e-08,na,na,2.2519454500444298e-08,na,na,na,1.8875282327035406e-07,1.428289093710986e-07,1.3378793551144705e-06,na,4.464407289662799e-07,1.554216471425562e-07,1.6096728645740596e-07,2.395776676958324e-07,na,1.225390082509599e-06,4.72677856805607e-07,4.1264318605724067e-07
stover,na,na,na,na,3.3280276854861037e-07,na,na,na,na,na,na,na,na,na,na,na,na,9.198130654708912e-08,0.0,na,na,na,na
opines,na,na,na,na,1.1575748471256013e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9.929226664502354e-07
melena,na,na,na,na,5.7878742356280066e-08,na,na,na,na,na,na,na,na,na,na,4.464407289662799e-07,na,na,0.0,na,1.15731285570351e-06,na,2.3211179215719787e-07
centralism,na,na,na,na,2.8939371178140033e-08,0.0,2.725430926793898e-07,9.007781800177719e-08,6.785103129666136e-08,1.5954091145483402e-07,na,na,na,na,2.86850442948717e-07,2.2322036448313995e-07,5.95782980713132e-07,9.198130654708912e-08,1.397536394892356e-07,4.946500138452539e-07,na,8.24438122335361e-07,6.834402769073048e-07
frieze,na,na,na,na,2.749240261923303e-07,na,6.079807452078696e-07,1.5763618150311009e-07,2.035530938899841e-07,7.977045572741701e-08,na,na,na,na,4.015906201282038e-07,na,na,4.82901859372218e-07,4.591905297503455e-07,na,2.3827029382131088e-06,3.51760265529754e-07,5.415941817001283e-07
kazoo,na,na,0.0,na,3.617421397267504e-07,1.0544215427600095e-07,na,na,na,na,na,na,na,na,na,na,na,0.0,2.1961286205451305e-07,8.244166897420898e-08,na,1.0992508297804813e-08,1.2895099564288771e-08
deuteronomy,na,na,na,na,1.678483528332122e-06,3.5850332453840323e-07,2.0964853283029983e-08,na,na,na,na,na,na,na,na,na,2.8493968642801965e-07,1.7476448243946934e-06,2.595424733371518e-07,3.297666758968359e-07,na,1.3410860123321873e-06,9.54237367757369e-07
confederacy,1.4033539204417892e-07,na,na,na,7.524236506316408e-07,na,na,na,na,3.9885227863708504e-08,na,na,na,na,na,na,na,na,na,na,na,na,na
belittle,3.7329214283751595e-06,na,na,na,1.8376500698118921e-06,6.959182182216063e-07,na,na,1.5266482041748808e-06,na,5.841897890660275e-06,na,na,na,na,na,na,na,2.9947208461979053e-07,na,5.378100917681017e-06,2.7811045993446177e-06,3.4172013845365242e-06
bonbon,na,na,3.899917813132006e-07,4.668261967389656e-07,2.4598465501419027e-07,1.1598636970360106e-06,na,na,na,na,na,na,na,na,na,na,na,na,1.7968325077187433e-07,na,na,na,na
frightfully,na,na,na,na,2.3151496942512026e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,1.3975363948923558e-06,na,na,na,na
idun,na,na,na,na,1.4469685589070016e-08,na,na,na,1.7641268137131955e-06,1.037015924456421e-06,na,na,na,na,na,na,na,na,na,na,na,na,na
