concepticon_id,concepticon_gloss,semantic_field,ontological_category,semantic_category,lex_wold,lex_ids,wl_mean,wl_cvar,en,do_mean,do_cvar,ins,cd,aoa_self,conc,sens,tax,freq_subtitleus,cd_subtitleus,freq_german,freq_spanish,freq_bbc,freq_cbeebies,freq_cbbc,freq_bnc,cd_bbc,cd_cbeebies,cd_cbbc,known_percentage,prevalence,valence_warriner,arousal_warriner,dominance_warriner,perceptual_max,perceptual_aggregated,action_max,action_aggregated,sensor_max,valence_mohammad,arousal_mohammad,dominance_mohammad
485,disappear,Motion,Action/Process,Verb,0.974618,0.927022,51.993598,0.218549,37.635058,112.40333,0.55251,1.45e-4,261.643429,5.37,2.86,3.991715126,0,20.980105,922.298041,99.528742,26.225522,16.181851,41.889071,24.388495,14.688038,586.719654,193.001443,451.426508,0.989924,2.170756,4.1,4.35,5.42,3.545455,3.637923,1.714286,2.093186,3.545455,0.143,0.441,0.35
489,kidney,The body,Person/Thing,Noun,1,0.909628,6.947336,0.730586,8.247591,96.47074,0.70278,3e-5,153.366953,9.33,4.96,3.857381793,8,9.70575,261.941448,4.527613,8.052749,8.656101,5.471226,6.390961,6.269284,157.215538,23.448773,41.531239,0.99734,2.426007,4.9,3.95,5.44,2.470588,3.196191,2.9,2.914018,2.9,0.448,0.363,0.38
492,three,Quantity,Number,Function word,1,0.874646,355.846832,0.363343,336.197837,1557.53774,1.01726,2.29e-4,27508.751112,3.685351,3.62,4.275143482,0,542.247481,7631.521021,334.728389,580.350839,868.807767,1201.446934,1130.612439,840.958636,7811.865406,4047.619048,6233.297219,0.995204,2.335901,5.43,3.38,5.45,3.375,3.770347,2.388889,2.905923,3.375,0.653,0.225,0.377
493,five,Quantity,Number,Function word,1,0.843272,111.39838,0.400384,140.020937,505.57201,0.89303,8.4e-5,12776.920795,4.50594,3.87,4.545895708,0,285.466681,5729.694035,150.43486,276.125175,442.988098,401.964102,469.992748,429.261584,6214.817564,1735.209235,4472.733839,0.997442,2.430838,5.4,3.55,5.65,4.133333,4.328884,1.941176,2.340535,4.133333,0.51,0.221,0.298
499,cure,The body,Action/Process,Verb,0.896278,0.977598,39.830482,0.589453,77.382657,156.21995,1.65951,1.57e-4,736.280036,7.47,3.03,4.390628721,3,20.86246,691.173234,22.834917,11.658458,13.742675,10.429524,27.179949,15.794382,393.475555,45.093795,382.809679,1,2.575829,7.81,4.5,5.45,3.176471,3.893502,2.315789,2.947911,3.176471,0.719,0.377,0.623
501,lift,Motion,Action/Process,Verb,1,0.99703,72.791179,0.713941,164.300686,215.6452,0.84479,2.87e-4,1683.773361,4.74,3.89,6.027692281,1,34.156395,1392.251816,12.401722,20.384273,55.972151,176.276048,77.940342,45.718361,1507.303972,928.932179,1126.760563,0.992891,2.255917,5.32,4.9,6.84,3.8,4.692066,4.315789,4.872883,4.315789,0.704,0.518,0.656
504,learn,Cognition,Action/Process,Verb,1,0.977713,267.422346,0.457015,463.572469,217.90526,1.16041,3.11e-4,3894.986651,4.44,2.2,6.167039846,0,118.586612,3758.529606,146.773399,65.1191,101.73645,178.669709,212.150525,87.517102,2649.518527,1114.718615,2603.828097,0.994709,2.317506,6.85,4.8,7,3.941176,5.05876,4.47619,4.719015,4.47619,0.833,0.643,0.829
506,maize,Agriculture and vegetation,Person/Thing,Noun,0.855125,0.929139,11.593948,0.84794,29.836021,280.98966,1.32438,3.36e-4,525.363394,4.61,4.96,6.619986555,12,14.235099,444.640106,4.29139,14.903596,1.284038,0.512927,3.011832,3.487619,34.500076,3.607504,27.08559,0.994911,2.324918,5.95,3.43,5.65,3.333333,4.28653,4.166667,4.844786,4.166667,0.594,0.196,0.292
509,certain,Cognition,Property,Adjective,0.931085,0.864967,436.902725,0.552118,796.080594,198.70876,0.73407,2.77e-4,15739.543162,4.85,1.73,3.897127952,0,85.390988,2922.077922,6.259917,670.902205,98.697395,13.165136,49.511584,227.927997,2791.230867,133.477633,1011.195377,0.997753,2.445892,6.11,3,6.78,2.625,3.091185,2.65,2.702621,2.65,0.76,0.358,0.673
522,wolf,Animals,Person/Thing,Noun,0.686812,0.678995,27.73588,0.721217,25.524122,213.11221,2.31105,1.81e-4,455.651142,4.5,4.79,5.019998021,13,20.29384,414.924059,27.165677,23.917868,14.625141,55.225183,52.523416,8.913974,241.28218,97.402597,352.112676,0.997537,2.435363,6.26,5.25,4.59,4.111111,4.576972,3.045455,3.12864,4.111111,0.448,0.712,0.63
526,howl,Speech and language,Action/Process,Verb,0.991224,0.827898,1.847206,1.103401,6.294214,90.08374,0.42817,4e-5,64.075942,5.55,3.83,5.428962118,1,2.078403,83.645168,8.897744,0.552875,1.913663,8.206838,5.362531,2.181079,58.519117,52.308802,99.313832,0.997361,2.427,5.29,5.6,5.28,4.6,4.65542,3.631579,3.895515,4.6,0.357,0.646,0.407
568,rise,The physical world,Action/Process,Verb,1,0.9728,34.136649,1.085555,79.97269,173.31352,1.71079,1.14e-4,1102.04687,6.72,4.04,4.134193981,1,27.450605,1110.49967,2.952791,3.725899,60.612535,23.765636,25.490385,111.445748,1630.892853,151.515152,473.09498,1,2.575829,5.73,5.3,7.16,2.941176,3.17423,2.55,3.381827,2.941176,0.667,0.593,0.745
578,kiss,Emotions and values,Action/Process,Verb,1,0.96764,79.412562,1.463663,85.398736,97.25935,0.73154,2.41e-4,1260.16019,3.61,4.48,6.008290982,1,121.174812,3015.628439,38.071319,17.836239,44.237335,30.262716,62.440424,27.795583,953.774265,173.160173,678.945468,0.995465,2.345932,7.78,6.05,6.52,3.833333,5.141593,4.285714,4.32628,4.285714,0.967,0.813,0.63
584,difficult,Cognition,Property,Adjective,1,0.955997,440.511957,0.426424,591.931023,587.26461,0.96778,0.00162,10299.31771,4.39,3.76,5.643973142,0,60.175647,2332.159366,56.732958000000004,266.702256,253.649529,53.344449,127.819222,232.163715,4622.573531,465.367965,2020.585049,0.995098,2.331901,3.78,4.45,3.78,3.294118,4.121844,1.722222,1.863758,3.294118,0.235,0.7,0.508
585,boot,Clothing and grooming,Person/Thing,Noun,0.908584,0.591468,19.161382,0.853561,44.811909,123.76587,0.7115,2.3e-4,816.671611,3.89,4.96,5.136675848,7,11.15671,412.72287,12.99228,5.144144,26.602884,24.962467,21.597041,17.838485,542.393607,137.085137,341.27844,0.997416,2.429581,5.3,3.95,6.24,3.368421,4.065198,4.047619,4.088699,4.047619,0.438,0.65,0.625
586,garden,Agriculture and vegetation,Person/Thing,Noun,0.766764,0.839836,52.910263,0.796388,93.631857,410.11313,1.6195600000000001,4.97e-4,1838.030258,5.33,4.73,5.1896073639999996,9,26.568264,926.700418,29.055464,39.542606,190.196246,364.007474,75.222347,117.957374,1913.880822,1430.37518,1029.252438,1,2.575829,7.25,3.71,6.13,3.85,4.227743,3.157895,4.004178,3.85,0.77,0.23,0.456
587,ant,Animals,Person/Thing,Noun,1,0.95001,8.00385,0.412656,10.692929,152.76915,0.88798,1.8e-4,194.007713,4.32,4.86,4.678938197,11,5.372475,123.266564,1.889786,2.668224,8.824662,61.893239,28.061461,4.678256,168.351639,198.412698,263.633081,0.987179,2.103929,3.9,3.27,5.3,4.266667,4.44103,2.263158,2.457641,4.266667,0.448,0.216,0.216
590,naked,The body,Property,Adjective,0.974618,0.981235,28.773759,0.550103,34.625411,95.8304,0.51936,3.08e-4,675.763868,4.68,4.5,6.109547028,0,39.273972,1340.523883,30.827138,23.917868,17.436143,0.683903,7.860148,21.600055,486.058039,7.215007,151.679307,0.997423,2.429898,6.21,5.58,5.6,4.8125,5.384089,2.473684,3.853093,4.8125,0.323,0.885,0.288
593,potato,Food and drink,Person/Thing,Noun,0.937546,0.713859,43.643744,0.407664,62.696158,310.96346,1.50303,3.87e-4,1177.395432,4.84,4.85,7.027058498,7,11.313571,424.829408,3.62209,27.523577,27.391155,65.654707,32.101724,9.261682,432.561085,183.982684,361.141206,0.99446,2.308533,6.4,2.38,5.46,4.55,6.395586,3.904762,4.403561,4.55,0.541,0.235,0.265
597,physician,The body,Person/Thing,Noun,0.976504,0.887853,116.856128,0.252544,139.832834,201.91596,0.78252,8.85e-4,2512.904183,4.6,4.69,6.002125064,8,263.957172,4076.601365,114.804515,118.291284,105.058092,129.257703,104.091861,110.602819,1503.810293,261.544012,886.601661,0.992593,2.246583,5.93,4.05,4.69,4.263158,4.821123,3.611111,4.705247,4.263158,0.7,0.531,0.861
598,shell,Animals,Person/Thing,Noun,0.920112,0.86282,9.603585,0.72349,20.445343,192.94795,1.36948,2.75e-4,378.226046,5.22,4.8,5.12674677,6,13.235113,444.640106,1.653563,4.95184,24.50083,84.803996,34.158585,23.623085,586.938009,342.712843,382.809679,0.995037,2.329619,6.05,3.23,5.62,3.95,4.832175,2.438092,2.798561,3.95,0.615,0.408,0.391
602,hide,Spatial relations,Action/Process,Verb,1,1,84.827233,0.413375,96.091665,256.19881,0.88629,3.42e-4,790.863245,4.47,3.21,4.725939747,0,2.548985,126.568347,16.378147,14.470911,1.725271,0.170976,0.514215,7.249189,69.873573,1.803752,12.639942,0.99505,2.330079,3.95,3.74,6.05,3.565217,3.662848,3.315789,3.835156,3.565217,0.312,0.436,0.306
603,coat,Clothing and grooming,Person/Thing,Noun,0.908642,0.678458,9.733024,1.328852,37.967856,122.31447,1.07264,2.72e-4,708.988431,3.58,4.97,5.539998973,9,42.097463,1401.056571,21.181354,25.360151,25.933598,76.08423,36.656202,37.362827,751.359259,353.535354,559.76887,0.994536,2.311239,5.29,3.1,6.68,4,4.960387,2.904762,3.633707,4,0.677,0.256,0.464
604,glass,Basic actions and technology,Person/Thing,Noun,0.975191,0.812479,69.677641,0.470282,113.975914,165.46276,1.22371,0.001146,2105.013349,4.47,4.82,5.274934199,4,60.724659,2027.294739,50.354929,26.081293,82.877454,54.199328,52.596875,103.859387,1554.031923,274.170274,682.55688,0.997701,2.443347,5.48,3.14,5.42,4.210526,4.858091,2.85,3.17872,4.210526,0.49,0.404,0.322
605,grain,Agriculture and vegetation,Person/Thing,Noun,0.791824,0.803587,12.401581,0.640232,18.448558,152.50395,1.14939,1.68e-4,334.32216,7.44,4.8,4.93578302,12,4.784248,198.106978,3.62209,18.052582,9.419583,4.445371,2.938373,19.050195,250.453086,34.271284,61.394005,0.997567,2.436809,5.83,1.6,5.12,3.631579,4.333162,2.8,3.387864,3.631579,0.39,0.198,0.302
606,grass,Agriculture and vegetation,Person/Thing,Noun,0.976504,0.995356,24.566199,0.574852,33.366568,376.77597,1.04059,6.28e-4,613.764462,3.94,4.93,6.077946691,10,16.803692,606.427471,30.748397,26.393788,38.417024,149.774799,47.381263,43.874454,925.824836,683.621934,615.745757,0.992443,2.241987,6.47,3.39,5.67,4.411669,5.36534,3.157895,4.12279,4.411669,0.604,0.164,0.333
610,port,Motion,Person/Thing,Noun,0.602267,0.65784,35.730621,0.841047,26.638271,99.49783,0.5068,8.6e-5,479.976268,8.28,4.57,4.448118205,6,14.54882,421.527625,14.724585,19.230447,30.945808,2.05171,7.125554,39.807321,741.314933,14.430014,135.427952,0.997423,2.429898,5.55,3.38,5.92,3.588235,3.677802,1.55,1.788442,3.588235,0.55,0.409,0.513
615,horse,Animals,Person/Thing,Noun,1,0.951137,53.222855,0.423085,63.824776,1229.01538,1.81261,0.001331,1121.328982,4.15,5,6.312235776,14,92.900689,1736.737838,50.118706,62.186457,97.62158,128.915752,82.200982,81.785185,1321.702295,414.862915,846.876129,1,2.575829,6.05,4.16,5.71,4.647059,5.644515,3.1,4.15379,4.647059,0.635,0.51,0.529
617,ice,The physical world,Person/Thing,Noun,0.974618,0.835872,37.717019,0.862793,118.852121,127.84423,1.11021,7.13e-4,1949.569861,3.86,4.89,6.425136796,5,79.567538,2173.673784,46.260393,56.874046,95.693044,342.293548,235.510589,42.64167,1437.648754,945.165945,1605.272662,1,2.575829,6.06,3.3,4.89,4.3125,5.381915,3.65,4.782077,4.3125,0.44,0.265,0.219
619,animal,Animals,Person/Thing,Noun,1,0.921842,150.648337,0.269406,153.477532,499.10827,1.11947,0.001767,2870.364877,2.89,4.63,6.372430202,6,45.509181,1511.116003,34.409858,44.830979,85.301757,164.307742,271.28528,71.122133,1391.357513,717.893218,1906.825569,0.997596,2.438224,7.06,4.3,5.72,4.555556,5.653708,3.45,4.273633,4.555556,0.521,0.51,0.513
620,insect,Animals,Person/Thing,Noun,0.765371,0.6426,7.237036,0.360677,6.438908,107.7085,1.07949,3.4e-4,123.405518,4.75,4.89,6.167566103,9,3.176427,121.065375,3.385867,6.297971,7.099391,10.600499,23.87428,7.976215,191.49726,57.720058,303.358613,0.997468,2.432074,4.43,4.67,4.79,4.631579,5.652441,2.7,3.780026,4.631579,0.276,0.633,0.242
621,iron,Basic actions and technology,Person/Thing,Noun,1,0.843549,25.441618,0.723929,33.974285,203.77261,1.31682,3.2e-4,604.865025,7.32,4.59,5.050763917,6,17.960539,685.670262,8.858373,2.620148,47.876268,36.246869,52.596875,16.384432,1301.613643,303.030303,926.327194,0.995169,2.334583,5.03,3.24,5.51,4,4.565744,2.904762,3.229049,4,0.448,0.351,0.679
622,island,The physical world,Person/Thing,Noun,0.934582,0.795272,60.947439,0.620545,72.376225,259.39972,2.16569,3.49e-4,1306.437259,7.41,4.96,4.636611448,4,39.587693,753.90711,78.701723,60.479754,92.019407,144.987477,287.51979,69.868276,1250.300238,579.004329,666.305525,0.994898,2.324438,7.18,4.25,5.58,4.333333,4.375051,2.25,2.516452,4.333333,0.745,0.347,0.432
623,lagoon,The physical world,Person/Thing,Noun,0.521696,0.566066,2.284049,1.485926,1.707396,112.61404,1.2765,6e-6,30.851379,9.42,4.5,4.388477893,5,1.607821,42.923179,0.551188,4.158584,1.819467,2.222685,3.672966,2.149469,43.670983,14.430014,43.336945,0.989664,2.16399,6.23,3.56,4.62,3.947368,4.238319,1.65,2.03135,3.947368,0.66,0.231,0.373
624,lake,The physical world,Person/Thing,Noun,0.954903,0.889431,28.857627,0.633846,47.662392,264.1734,1.52661,2.24e-4,1005.339662,4.61,4.88,5.326259085,4,36.019115,883.77724,36.417756,36.297468,31.049919,35.562966,32.322102,41.798741,609.21021,180.37518,344.889852,0.997625,2.439611,7.13,2.64,5.36,4.526316,4.853087,2.2,3.326169,4.526316,0.694,0.196,0.425
632,lizard,Animals,Person/Thing,Noun,0.976504,0.942617,2.381219,0.656159,4.25402,130.66575,1.06002,1.52e-4,82.171462,5.42,4.68,4.975863914,12,4.862679,127.668941,1.259857,1.706702,5.324543,16.755628,24.97617,2.244298,107.648973,63.131313,222.101842,0.994987,2.327761,5.43,5.5,5.86,4.478261,4.616346,2.52381,2.91703,4.478261,0.378,0.375,0.324
633,market,Possession,Person/Thing,Noun,0.817937,0.769853,117.018186,0.398526,166.34088,274.36916,1.3835,1.71e-4,3023.138535,7.16,4.7,6.085163937,9,36.254406,1309.707242,17.126188,41.297384,167.43556,88.223512,30.191782,316.930761,2422.647772,326.479076,352.112676,0.98829,2.129838,6.21,3.55,5.77,4.380952,4.728649,2.142857,2.777958,4.380952,0.724,0.48,0.521
635,milk,Food and drink,Person/Thing,Noun,1,0.98219,76.97936,0.474785,69.279761,397.21209,1.39388,6.64e-4,1210.916642,3.37,4.92,6.396153607,6,42.548437,1390.050627,32.795666,48.02804,53.290049,131.309413,86.094326,51.292229,963.163526,425.685426,910.07584,1,2.575829,6.74,2.33,6.31,4.666667,5.712162,4.055556,4.222604,4.666667,0.817,0.27,0.327
636,mill,Food and drink,Person/Thing,Noun,0.737109,0.762886,7.450562,0.741861,14.975888,220.04212,2.82678,4.4e-5,406.407594,8.17,4.72,4.837033515,9,9.548889,211.31411,3.385867,3.197062,18.541705,12.139282,3.672966,36.85707,384.523004,70.34632,59.588299,0.997326,2.425339,5.39,2.21,4.76,3.3125,3.516879,1.933333,2.391309,3.3125,0.531,0.382,0.347
640,mud,The physical world,Person/Thing,Noun,1,0.989205,11.378624,0.595737,12.197752,154.76367,1.67283,2.45e-4,229.30881,4.05,4.86,4.810800215,7,14.842934,558.001321,5.905582,6.826809,23.187046,113.869882,43.634838,20.251369,505.273271,349.92785,482.12351,0.99759,2.437943,5.06,3.19,4.27,4,4.537881,2,2.615611,4,0.333,0.26,0.185
641,mushroom,Agriculture and vegetation,Person/Thing,Noun,1,0.895486,14.331814,0.720252,18.810294,136.59942,0.96531,1.01e-4,333.135568,6.44,4.83,5.59535837,9,2.1568329999999998,92.449923,2.322862,0.216343,7.461301,11.113427,9.108956,3.550838,149.136406,48.701299,104.73095000000001,1,2.575829,5.61,3.14,5.5,3.631579,4.83656,3.470588,3.958771,3.631579,0.49,0.274,0.269
648,paper,Speech and language,Person/Thing,Noun,1,0.968717,96.4874,0.789556,243.072411,169.94417,0.7733,0.001606,4339.068526,4,4.93,5.946199843,5,103.371134,2891.261281,27.756236,95.647434,86.412276,361.784789,110.335903,182.957736,1988.558203,916.305916,1271.217046,0.995062,2.330537,5.42,3.52,5.64,4.315789,5.453673,3.45,3.635134,4.315789,0.52,0.123,0.293
653,plant,Agriculture and vegetation,Person/Thing,Noun,0.76907,0.811081,60.49945,0.503872,98.045042,672.99474,3.6424,8.34e-4,1324.236132,3.95,4.76,6.020980021,6,27.627073,915.694475,9.882007,26.682245,64.281215,175.421169,47.234345,86.031439,1068.847304,575.396825,561.574576,0.997763,2.446389,7.05,3.94,6.45,4.292683,5.593825,2.736842,3.509852,4.292683,0.73,0.18,0.371
655,poison,The body,Person/Thing,Noun,0.976504,0.916742,18.060457,0.733946,17.262062,160.46761,1.8197,2.44e-4,200.830614,5.58,4.27,4.223900373,4,24.568291,767.114242,24.842815,19.903512,8.244614,2.222685,25.123088,10.315343,218.573269,16.233766,243.770314,0.995516,2.347913,2.16,6.01,3.38,3.388889,3.807011,2.15,2.722705,3.388889,0.083,0.76,0.573
657,price,Possession,Person/Thing,Noun,0.885229,0.862185,179.465264,0.514249,152.73959,131.85792,1.07779,1.8e-4,2660.338179,7.35,3.63,4.793106725,7,53.391426,1810.477658,66.614965,61.008592,189.566621,5.129274,39.594575,194.695522,2422.647772,34.271284,566.991694,0.997462,2.431767,4.94,3.4,4.61,4.35,4.585408,2.285714,2.393012,4.35,0.479,0.475,0.535
665,bee,Animals,Person/Thing,Noun,1,0.964211,10.226056,0.670159,24.815119,160.99532,1.3893,4.61e-4,455.354494,5,4.88,5.163787213,11,10.372407,274.047986,4.763836,7.499874,15.309301,138.148445,24.241577,5.521185,313.120947,510.46176,287.107259,0.995122,2.332802,3.68,5.65,5.32,4.5,4.83185,2.5,2.919437,4.5,0.52,0.509,0.309
667,road,Motion,Person/Thing,Noun,0.974618,0.977827,306.450338,0.835246,162.622229,669.06184,1.22125,7.53e-4,3052.210027,4.55,4.75,4.793477374,6,111.959252,3045.344486,110.788719,32.138884,1312.113155,1695.566991,1352.018838,1014.475567,8815.861301,5524.891775,7656.193572,0.997347,2.42634,5.59,3.81,6,4.176471,4.185766,2.65,3.326343,4.176471,0.656,0.404,0.404
670,root,Agriculture and vegetation,Person/Thing,Noun,1,1,31.593782,0.4742,61.408376,189.77149,1.43271,1.27e-4,848.412934,5.94,4.34,4.170289026,7,10.490053,421.527625,2.677197,7.259494,13.593945,5.30025,7.63977,23.243767,417.931306,39.68254,151.679307,0.988345,2.131148,5.33,3.62,6.05,3.823529,3.985902,1.8,2.095465,3.823529,0.602,0.279,0.508
674,mouth,The body,Person/Thing,Noun,1,1,117.810544,0.467522,83.532176,430.16416,1.03457,4.16e-4,1644.319193,3.58,4.74,5.576554281,9,104.429943,3327.0966320000002,105.946142,138.002492,60.255583,109.937438,124.73393,98.559471,1617.791558,660.17316,1648.609606,1,2.575829,5.59,4.14,6,2.947368,3.801699,4.894737,4.911425,4.894737,0.734,0.294,0.336
677,axe,Basic actions and technology,Person/Thing,Noun,1,0.989205,4.971216,0.704266,4.196143,228.38234,0.96584,1.23e-4,133.194898,6.11,5,5.494296383,11,4.901894,168.390931,6.929216,8.17294,7.124179,0.512927,7.419392,8.344997,223.158722,5.411255,102.925244,0.994987,2.327761,3.48,5.64,5.55,3.9375,4.606225,3.444444,3.804059,3.9375,0.296,0.69,0.536
678,beard,The body,Person/Thing,Noun,1,0.988985,12.807943,0.608972,17.233123,97.29898,0.53584,2.97e-4,333.728864,4.84,4.96,5.300888364,9,12.627278,440.237728,68.504752,13.437275,9.523694,13.84904,18.511749,9.883342,265.73793,91.991342,236.54749,0.997696,2.443087,5.09,3.18,5.42,4.35,4.931184,2.45,3.073813,4.35,0.49,0.261,0.371
681,destroy,Possession,Action/Process,Verb,0.975191,0.917772,72.096609,0.473731,99.173659,153.84291,0.96525,4.2e-4,964.105607,6.7,3.08,5.086815806,0,47.195433,1571.64869,56.103029,34.013852,17.396482,2.05171,52.009201,21.33664,569.032906,19.84127,700.61394,0.997494,2.433288,2.67,5.16,4.3,3.5625,4.038433,3.166667,4.036384,3.5625,0.046,0.935,0.635
682,side,Spatial relations,Person/Thing,Noun,1,0.97701,218.44406,0.703945,312.091722,1305.66902,1.2162,1.54e-4,5754.968852,4.72,3.68,4.620009477,5,200.938426,5201.408761,218.585276,369.224574,355.053815,260.909068,276.868188,353.408512,5442.277878,1322.150072,3503.0697,0.997653,2.44097,5.32,3.14,5.82,4,4.179058,2.041667,2.94824,4,0.439,0.288,0.395
686,easy,Cognition,Property,Adjective,0.973897,0.912364,256.34185,0.489589,303.554742,165.91746,1.0895,5.04e-4,4245.327796,5.43,2.07,3.565408714,0,265.721853,5927.801013,1138.438733,213.313729,206.705304,402.306053,263.204754,155.678446,4467.104832,1951.659452,3777.537017,0.994723,2.318014,7.47,3.82,6.79,2.133333,2.822866,2.3,2.836833,2.3,0.865,0.194,0.373
691,season,Time,Person/Thing,Noun,0.800673,0.701258,112.601499,0.479062,286.061168,236.40998,1.64946,7.9e-5,5181.548502,6.05,3.32,4.336283804,5,31.489765,1101.694915,5.7481,56.561551,124.343448,12.652209,26.812653,115.681466,1544.642662,57.720058,480.317804,0.995086,2.331448,6.71,3.2,6.16,3.5,3.765523,2.352941,3.041812,3.5,0.792,0.41,0.519
692,bring,Motion,Action/Process,Verb,0.991453,0.980394,178.725039,0.792825,470.054786,916.32253,0.75862,4.5e-5,4895.876594,4.42,2.55,4.687261268,2,327.171993,6758.749725,361.146026,63.364321,252.960412,180.208491,266.583883,162.853879,5235.932485,1349.206349,3698.085952,0.997481,2.432683,5.68,4.29,5.72,2.9,3.428888,3.315789,3.972028,3.315789,0.635,0.46,0.462
694,get,Possession,Action/Process,Verb,0.952801,0.922762,678.14377,1.412882,3593.648852,2523.96256,0.69274,3.44e-4,54841.590033,3.17,3,4.551187848,0,4583.72158,9175.654854,284.727795,40.071443,3067.82916,3245.462602,4530.971038,1048.466678,9226.805249,6599.92785,8327.916215,0.993072,2.261663,6.09,3.67,5.65,2.470588,2.856678,2.952381,3.16735,2.952381,0.74,0.594,0.667
701,slow,Time,Property,Adverb,1,0.99703,115.782353,0.508014,152.623834,281.9161,1.13526,5.21e-4,2751.11243,4.15,3.28,5.690812025,0,76.038175,2630.420427,116.300595,46.489605,64.053162,111.305245,85.873949,62.123866,1769.111514,669.191919,1334.416757,0.992647,2.248272,4,2.89,5.39,3.904762,4.125435,3.096774,4.315131,3.904762,0.357,0.073,0.131
704,clean,Sense perception,Property,Adjective,0.959658,0.947184,52.356663,0.802255,132.091674,278.88548,0.93004,0.001076,2050.726787,3.89,3.07,6.526684452,0,121.253242,3803.653973,61.457424,44.830979,92.599455,277.49372,144.494488,68.624956,2316.963993,1314.935065,2022.390755,0.991826,2.223453,7.09,3.57,6.11,4.6875,5.290724,4.052632,5.064816,4.6875,0.827,0.17,0.5
706,dark,Sense perception,Property,Adjective,0.934744,0.87588,71.97524,0.512799,152.855346,261.54687,0.86334,0.001029,2577.276772,3.74,4.29,5.339449095,0,88.626238,2894.563064,27.32316,39.037807,86.2338,191.492894,137.368934,142.1389,2173.28646,1051.587302,1666.666667,0.995575,2.350245,5.08,4.09,4.61,4.684211,4.689989,3.636364,3.660927,4.684211,0.198,0.398,0.426
708,shine,Sense perception,Action/Process,Verb,1,0.968139,22.119539,0.793872,49.58683,109.96601,0.60171,2.27e-4,654.108573,5.79,3.85,5.19325432,0,20.666384,734.096412,0.511817,4.278774,21.655125,55.567134,29.236811,8.629485,629.953927,256.132756,476.706392,0.995098,2.331901,7.27,5.19,5.96,4.85,4.864258,2.75,2.922779,4.85,0.844,0.539,0.741
709,teach,Cognition,Action/Process,Verb,1,0.976381,110.549016,0.8907,193.297478,247.4256,1.02083,1.76e-4,1463.957283,4.67,3.15,5.516679717,4,72.861748,2367.378384,7.637886,17.523744,36.74133,89.762294,91.824154,29.755393,1095.923314,710.678211,1287.4684,0.997382,2.427978,7.06,3.47,5.78,3.352941,3.888138,3.571429,4.77852,3.571429,0.84,0.51,0.852
712,rich,Possession,Property,Adjective,0.824682,0.950536,93.06207,1.115604,87.366582,227.12907,1.89843,7.7e-4,1520.3203799999999,6.32,2.79,4.394311712,0,80.410664,2316.751046,41.339074,62.186457,72.302733,12.481233,65.672635,72.797454,1713.867721,73.953824,821.596244,0.99759,2.437943,6.83,6.81,6.83,3.526316,4.097651,2.32,2.52254,3.526316,0.882,0.627,0.905
713,steal,Law,Action/Process,Verb,1,0.985592,41.71508,0.555032,58.094871,190.45361,0.69667,3.12e-4,606.051617,6.17,3.84,4.523479154,1,53.352211,1961.25908,37.480761,44.975207,21.888135,9.74562,44.736728,9.588317,649.387514,77.561328,756.590827,0.995227,2.336771,2.17,5.3,3,3.294118,3.374671,3.421053,3.782717,3.421053,0.021,0.856,0.528
714,seed,Agriculture and vegetation,Person/Thing,Noun,1,0.960091,21.347515,0.779043,53.392297,313.26728,2.24463,2.4e-4,927.32127,4.72,4.71,5.040899137,9,7.588131,307.065816,6.653622,6.177781,17.560085,54.028352,7.419392,17.490776,366.617901,211.038961,111.953774,1,2.575829,6.38,3.68,5.19,3.647059,4.464837,3,3.393734,3.647059,0.656,0.135,0.306
715,shout,Speech and language,Action/Process,Verb,1,0.992527,48.093677,0.804095,100.316747,180.2833,1.00597,1.7e-4,1720.854346,4.72,4.17,5.557899232,1,16.470363,508.474576,32.835036,25.840913,26.850768,106.346946,51.201148,15.58365,836.954386,651.154401,899.241603,0.997619,2.439336,5,6.29,5.85,4.111111,4.173529,4.5,4.625892,4.5,0.229,0.925,0.444
717,sweet,Sense perception,Property,Adjective,1,1,117.803622,0.858874,243.506495,264.85875,1.20198,0.001134,4548.798576,4.53,4,5.246889105,0,145.213699,3939.027075,69.646497,101.729062,95.1477,180.721419,125.83582,38.490245,1994.67214,1168.831169,1686.529433,0.995392,2.343097,7.77,4.14,6.12,4.1,4.215677,3.947368,4.111948,4.1,0.668,0.418,0.382
718,pay,Possession,Action/Process,Verb,0.98504,0.94529,184.221081,0.508621,314.348957,285.60897,1.13782,2.67e-4,3475.52655,5.5,3.54,4.218444486,2,254.623966,5433.634162,85.040381,109.517393,252.251465,18.123435,111.584712,232.058349,3942.834683,155.122655,1758.757674,0.997389,2.428302,6.23,4.24,6.33,3.65,3.813436,2.45,2.696761,3.65,0.514,0.588,0.592
719,find,Possession,Action/Process,Verb,1,0.984561,601.559766,0.632236,1143.24628,739.1409,1.28713,2.8e-4,12885.197270999999,5.78,2.63,4.107739654,1,830.969019,8461.369139,492.683023,226.222166,774.443379,1676.417701,1013.518278,445.730309,7857.501583,5443.722944,6852.654388,0.992823,2.253772,6.45,3.52,6.24,3.444444,3.775911,2.15,2.492082,3.444444,0.774,0.555,0.58
