concepticon_id,glottocode,lex,concepticon_gloss,semantic_field,language,area,family
921,iraq1241,1,valley,The physical world,Iraqw,Africa,Afro-Asiatic
921,gaww1239,1,valley,The physical world,Ale-Gawwada,Africa,Afro-Asiatic
921,haus1257,1,valley,The physical world,Hausa,Africa,Afro-Asiatic
921,cent2050,1,valley,The physical world,Central Kanuri,Africa,Saharan
921,tari1263,1,valley,The physical world,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
921,sese1246,1,valley,The physical world,Seselwa Creole French,Africa,Indo-European
921,roma1327,1,valley,The physical world,Romanian,Eurasia,Indo-European
921,west2376,0,valley,The physical world,West Slovakian Romani,Eurasia,Indo-European
921,lowe1385,1,valley,The physical world,Lower Sorbian,Eurasia,Indo-European
921,oldh1241,1,valley,The physical world,Old High German (ca. 750-1050),Eurasia,Indo-European
921,dutc1256,1,valley,The physical world,Dutch,Eurasia,Indo-European
921,stan1293,1,valley,The physical world,English,Eurasia,Indo-European
921,kild1236,1,valley,The physical world,Kildin Saami,Eurasia,Uralic
921,bezh1248,1,valley,The physical world,Bezhta,Eurasia,Nakh-Daghestanian
921,arch1244,1,valley,The physical world,Archi,Eurasia,Nakh-Daghestanian
921,mana1288,1,valley,The physical world,Manange,Eurasia,Sino-Tibetan
921,yaku1245,1,valley,The physical world,Sakha,Eurasia,Turkic
921,oroq1238,1,valley,The physical world,Oroqen,Eurasia,Tungusic
921,nucl1643,1,valley,The physical world,Japanese,Eurasia,Japonic
921,mand1415,1,valley,The physical world,Mandarin Chinese,Eurasia,Sino-Tibetan
921,thai1261,1,valley,The physical world,Thai,Eurasia,Tai-Kadai
921,viet1252,1,valley,The physical world,Vietnamese,Eurasia,Austroasiatic
921,hmon1333,1,valley,The physical world,Hmong Daw,Eurasia,Hmong-Mien
921,indo1316,1,valley,The physical world,Standard Indonesian,Papunesia,Austronesian
921,plat1254,1,valley,The physical world,Plateau Malagasy,Africa,Austronesian
921,taki1248,1,valley,The physical world,Takia,Papunesia,Austronesian
921,hawa1245,1,valley,The physical world,Hawaiian,Papunesia,Austronesian
921,yaqu1251,1,valley,The physical world,Yaqui,North America,Uto-Aztecan
921,tzot1259,1,valley,The physical world,Tzotzil,North America,Mayan
921,kekc1242,1,valley,The physical world,Q'eqchi',North America,Mayan
921,mezq1235,1,valley,The physical world,Mezquital Otomi,North America,Otomanguean
921,sara1340,1,valley,The physical world,Saramaccan,South America,Indo-European
921,imba1240,1,valley,The physical world,Imbabura Highland Quichua,South America,Quechuan
921,gali1262,0,valley,The physical world,Galibi Carib,South America,Cariban
921,hupd1244,0,valley,The physical world,Hup,South America,Naduhup
921,wich1264,1,valley,The physical world,Güisnay,South America,Mataguayan
921,mapu1245,1,valley,The physical world,Mapudungun,South America,Araucanian
921,kett1243,0,valley,The physical world,Ket,Eurasia,Yeniseian
921,chew1245,1,valley,The physical world,Chewong,Eurasia,Austroasiatic
921,guri1247,1,valley,The physical world,Gurindji,Australia,Pama-Nyungan
622,swah1253,1,island,The physical world,Swahili,Africa,Atlantic-Congo
622,iraq1241,1,island,The physical world,Iraqw,Africa,Afro-Asiatic
622,gaww1239,0,island,The physical world,Ale-Gawwada,Africa,Afro-Asiatic
622,haus1257,1,island,The physical world,Hausa,Africa,Afro-Asiatic
622,cent2050,1,island,The physical world,Central Kanuri,Africa,Saharan
622,tari1263,1,island,The physical world,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
622,sese1246,1,island,The physical world,Seselwa Creole French,Africa,Indo-European
622,roma1327,1,island,The physical world,Romanian,Eurasia,Indo-European
622,west2376,1,island,The physical world,West Slovakian Romani,Eurasia,Indo-European
622,lowe1385,1,island,The physical world,Lower Sorbian,Eurasia,Indo-European
622,oldh1241,1,island,The physical world,Old High German (ca. 750-1050),Eurasia,Indo-European
622,dutc1256,1,island,The physical world,Dutch,Eurasia,Indo-European
622,stan1293,1,island,The physical world,English,Eurasia,Indo-European
622,kild1236,1,island,The physical world,Kildin Saami,Eurasia,Uralic
622,bezh1248,1,island,The physical world,Bezhta,Eurasia,Nakh-Daghestanian
622,arch1244,0,island,The physical world,Archi,Eurasia,Nakh-Daghestanian
622,mana1288,1,island,The physical world,Manange,Eurasia,Sino-Tibetan
622,yaku1245,1,island,The physical world,Sakha,Eurasia,Turkic
622,oroq1238,1,island,The physical world,Oroqen,Eurasia,Tungusic
622,nucl1643,1,island,The physical world,Japanese,Eurasia,Japonic
622,mand1415,1,island,The physical world,Mandarin Chinese,Eurasia,Sino-Tibetan
622,thai1261,1,island,The physical world,Thai,Eurasia,Tai-Kadai
622,viet1252,1,island,The physical world,Vietnamese,Eurasia,Austroasiatic
622,hmon1333,1,island,The physical world,Hmong Daw,Eurasia,Hmong-Mien
622,indo1316,1,island,The physical world,Standard Indonesian,Papunesia,Austronesian
622,plat1254,1,island,The physical world,Plateau Malagasy,Africa,Austronesian
622,taki1248,1,island,The physical world,Takia,Papunesia,Austronesian
622,hawa1245,1,island,The physical world,Hawaiian,Papunesia,Austronesian
622,yaqu1251,1,island,The physical world,Yaqui,North America,Uto-Aztecan
622,kekc1242,1,island,The physical world,Q'eqchi',North America,Mayan
622,mezq1235,1,island,The physical world,Mezquital Otomi,North America,Otomanguean
622,sara1340,1,island,The physical world,Saramaccan,South America,Indo-European
622,imba1240,0,island,The physical world,Imbabura Highland Quichua,South America,Quechuan
622,gali1262,1,island,The physical world,Galibi Carib,South America,Cariban
622,hupd1244,1,island,The physical world,Hup,South America,Naduhup
622,wich1264,1,island,The physical world,Güisnay,South America,Mataguayan
622,mapu1245,1,island,The physical world,Mapudungun,South America,Araucanian
622,kett1243,1,island,The physical world,Ket,Eurasia,Yeniseian
622,chew1245,1,island,The physical world,Chewong,Eurasia,Austroasiatic
622,guri1247,1,island,The physical world,Gurindji,Australia,Pama-Nyungan
166,swah1253,1,mainland,The physical world,Swahili,Africa,Atlantic-Congo
166,iraq1241,1,mainland,The physical world,Iraqw,Africa,Afro-Asiatic
166,gaww1239,0,mainland,The physical world,Ale-Gawwada,Africa,Afro-Asiatic
166,haus1257,0,mainland,The physical world,Hausa,Africa,Afro-Asiatic
166,cent2050,0,mainland,The physical world,Central Kanuri,Africa,Saharan
166,tari1263,1,mainland,The physical world,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
166,sese1246,1,mainland,The physical world,Seselwa Creole French,Africa,Indo-European
166,roma1327,1,mainland,The physical world,Romanian,Eurasia,Indo-European
166,west2376,0,mainland,The physical world,West Slovakian Romani,Eurasia,Indo-European
166,lowe1385,1,mainland,The physical world,Lower Sorbian,Eurasia,Indo-European
166,dutc1256,1,mainland,The physical world,Dutch,Eurasia,Indo-European
166,stan1293,1,mainland,The physical world,English,Eurasia,Indo-European
166,kild1236,1,mainland,The physical world,Kildin Saami,Eurasia,Uralic
166,bezh1248,1,mainland,The physical world,Bezhta,Eurasia,Nakh-Daghestanian
166,arch1244,0,mainland,The physical world,Archi,Eurasia,Nakh-Daghestanian
166,mana1288,1,mainland,The physical world,Manange,Eurasia,Sino-Tibetan
166,yaku1245,0,mainland,The physical world,Sakha,Eurasia,Turkic
166,oroq1238,0,mainland,The physical world,Oroqen,Eurasia,Tungusic
166,nucl1643,1,mainland,The physical world,Japanese,Eurasia,Japonic
166,mand1415,1,mainland,The physical world,Mandarin Chinese,Eurasia,Sino-Tibetan
166,thai1261,1,mainland,The physical world,Thai,Eurasia,Tai-Kadai
166,viet1252,1,mainland,The physical world,Vietnamese,Eurasia,Austroasiatic
166,hmon1333,0,mainland,The physical world,Hmong Daw,Eurasia,Hmong-Mien
166,indo1316,1,mainland,The physical world,Standard Indonesian,Papunesia,Austronesian
166,plat1254,1,mainland,The physical world,Plateau Malagasy,Africa,Austronesian
166,taki1248,1,mainland,The physical world,Takia,Papunesia,Austronesian
166,hawa1245,1,mainland,The physical world,Hawaiian,Papunesia,Austronesian
166,yaqu1251,1,mainland,The physical world,Yaqui,North America,Uto-Aztecan
166,kekc1242,1,mainland,The physical world,Q'eqchi',North America,Mayan
166,mezq1235,1,mainland,The physical world,Mezquital Otomi,North America,Otomanguean
166,sara1340,0,mainland,The physical world,Saramaccan,South America,Indo-European
166,imba1240,0,mainland,The physical world,Imbabura Highland Quichua,South America,Quechuan
166,gali1262,1,mainland,The physical world,Galibi Carib,South America,Cariban
166,hupd1244,0,mainland,The physical world,Hup,South America,Naduhup
166,mapu1245,1,mainland,The physical world,Mapudungun,South America,Araucanian
166,kett1243,1,mainland,The physical world,Ket,Eurasia,Yeniseian
166,chew1245,0,mainland,The physical world,Chewong,Eurasia,Austroasiatic
166,guri1247,0,mainland,The physical world,Gurindji,Australia,Pama-Nyungan
113,swah1253,1,shore,The physical world,Swahili,Africa,Atlantic-Congo
113,iraq1241,1,shore,The physical world,Iraqw,Africa,Afro-Asiatic
113,gaww1239,1,shore,The physical world,Ale-Gawwada,Africa,Afro-Asiatic
113,haus1257,1,shore,The physical world,Hausa,Africa,Afro-Asiatic
113,cent2050,1,shore,The physical world,Central Kanuri,Africa,Saharan
113,tari1263,1,shore,The physical world,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
113,sese1246,1,shore,The physical world,Seselwa Creole French,Africa,Indo-European
113,roma1327,1,shore,The physical world,Romanian,Eurasia,Indo-European
113,west2376,1,shore,The physical world,West Slovakian Romani,Eurasia,Indo-European
113,lowe1385,1,shore,The physical world,Lower Sorbian,Eurasia,Indo-European
113,dutc1256,1,shore,The physical world,Dutch,Eurasia,Indo-European
113,stan1293,1,shore,The physical world,English,Eurasia,Indo-European
113,kild1236,1,shore,The physical world,Kildin Saami,Eurasia,Uralic
113,bezh1248,1,shore,The physical world,Bezhta,Eurasia,Nakh-Daghestanian
113,arch1244,0,shore,The physical world,Archi,Eurasia,Nakh-Daghestanian
113,mana1288,1,shore,The physical world,Manange,Eurasia,Sino-Tibetan
113,yaku1245,1,shore,The physical world,Sakha,Eurasia,Turkic
113,oroq1238,1,shore,The physical world,Oroqen,Eurasia,Tungusic
113,nucl1643,1,shore,The physical world,Japanese,Eurasia,Japonic
113,mand1415,1,shore,The physical world,Mandarin Chinese,Eurasia,Sino-Tibetan
113,thai1261,1,shore,The physical world,Thai,Eurasia,Tai-Kadai
113,viet1252,1,shore,The physical world,Vietnamese,Eurasia,Austroasiatic
113,hmon1333,1,shore,The physical world,Hmong Daw,Eurasia,Hmong-Mien
113,indo1316,1,shore,The physical world,Standard Indonesian,Papunesia,Austronesian
113,plat1254,1,shore,The physical world,Plateau Malagasy,Africa,Austronesian
113,taki1248,1,shore,The physical world,Takia,Papunesia,Austronesian
113,hawa1245,1,shore,The physical world,Hawaiian,Papunesia,Austronesian
113,yaqu1251,1,shore,The physical world,Yaqui,North America,Uto-Aztecan
113,tzot1259,1,shore,The physical world,Tzotzil,North America,Mayan
113,kekc1242,1,shore,The physical world,Q'eqchi',North America,Mayan
113,mezq1235,1,shore,The physical world,Mezquital Otomi,North America,Otomanguean
113,sara1340,1,shore,The physical world,Saramaccan,South America,Indo-European
113,imba1240,1,shore,The physical world,Imbabura Highland Quichua,South America,Quechuan
113,gali1262,1,shore,The physical world,Galibi Carib,South America,Cariban
113,hupd1244,1,shore,The physical world,Hup,South America,Naduhup
113,wich1264,1,shore,The physical world,Güisnay,South America,Mataguayan
113,mapu1245,1,shore,The physical world,Mapudungun,South America,Araucanian
113,kett1243,1,shore,The physical world,Ket,Eurasia,Yeniseian
113,chew1245,0,shore,The physical world,Chewong,Eurasia,Austroasiatic
113,guri1247,1,shore,The physical world,Gurindji,Australia,Pama-Nyungan
1155,swah1253,1,cave,The physical world,Swahili,Africa,Atlantic-Congo
1155,iraq1241,1,cave,The physical world,Iraqw,Africa,Afro-Asiatic
1155,gaww1239,1,cave,The physical world,Ale-Gawwada,Africa,Afro-Asiatic
1155,haus1257,1,cave,The physical world,Hausa,Africa,Afro-Asiatic
1155,cent2050,1,cave,The physical world,Central Kanuri,Africa,Saharan
1155,tari1263,1,cave,The physical world,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1155,sese1246,1,cave,The physical world,Seselwa Creole French,Africa,Indo-European
1155,roma1327,1,cave,The physical world,Romanian,Eurasia,Indo-European
1155,west2376,1,cave,The physical world,West Slovakian Romani,Eurasia,Indo-European
1155,lowe1385,1,cave,The physical world,Lower Sorbian,Eurasia,Indo-European
1155,oldh1241,1,cave,The physical world,Old High German (ca. 750-1050),Eurasia,Indo-European
1155,dutc1256,1,cave,The physical world,Dutch,Eurasia,Indo-European
1155,stan1293,1,cave,The physical world,English,Eurasia,Indo-European
1155,kild1236,1,cave,The physical world,Kildin Saami,Eurasia,Uralic
1155,bezh1248,1,cave,The physical world,Bezhta,Eurasia,Nakh-Daghestanian
1155,arch1244,1,cave,The physical world,Archi,Eurasia,Nakh-Daghestanian
1155,mana1288,1,cave,The physical world,Manange,Eurasia,Sino-Tibetan
1155,yaku1245,1,cave,The physical world,Sakha,Eurasia,Turkic
1155,oroq1238,1,cave,The physical world,Oroqen,Eurasia,Tungusic
1155,nucl1643,1,cave,The physical world,Japanese,Eurasia,Japonic
1155,mand1415,1,cave,The physical world,Mandarin Chinese,Eurasia,Sino-Tibetan
1155,thai1261,1,cave,The physical world,Thai,Eurasia,Tai-Kadai
1155,viet1252,1,cave,The physical world,Vietnamese,Eurasia,Austroasiatic
1155,hmon1333,1,cave,The physical world,Hmong Daw,Eurasia,Hmong-Mien
1155,indo1316,1,cave,The physical world,Standard Indonesian,Papunesia,Austronesian
1155,plat1254,1,cave,The physical world,Plateau Malagasy,Africa,Austronesian
1155,taki1248,1,cave,The physical world,Takia,Papunesia,Austronesian
1155,hawa1245,1,cave,The physical world,Hawaiian,Papunesia,Austronesian
1155,yaqu1251,1,cave,The physical world,Yaqui,North America,Uto-Aztecan
1155,tzot1259,1,cave,The physical world,Tzotzil,North America,Mayan
1155,kekc1242,1,cave,The physical world,Q'eqchi',North America,Mayan
1155,mezq1235,1,cave,The physical world,Mezquital Otomi,North America,Otomanguean
1155,sara1340,1,cave,The physical world,Saramaccan,South America,Indo-European
1155,imba1240,1,cave,The physical world,Imbabura Highland Quichua,South America,Quechuan
1155,gali1262,1,cave,The physical world,Galibi Carib,South America,Cariban
1155,hupd1244,1,cave,The physical world,Hup,South America,Naduhup
1155,wich1264,1,cave,The physical world,Güisnay,South America,Mataguayan
1155,mapu1245,1,cave,The physical world,Mapudungun,South America,Araucanian
1155,kett1243,1,cave,The physical world,Ket,Eurasia,Yeniseian
1155,chew1245,1,cave,The physical world,Chewong,Eurasia,Austroasiatic
1155,guri1247,1,cave,The physical world,Gurindji,Australia,Pama-Nyungan
948,swah1253,1,water,The physical world,Swahili,Africa,Atlantic-Congo
948,iraq1241,1,water,The physical world,Iraqw,Africa,Afro-Asiatic
948,gaww1239,1,water,The physical world,Ale-Gawwada,Africa,Afro-Asiatic
948,haus1257,1,water,The physical world,Hausa,Africa,Afro-Asiatic
948,cent2050,1,water,The physical world,Central Kanuri,Africa,Saharan
948,tari1263,1,water,The physical world,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
948,sese1246,1,water,The physical world,Seselwa Creole French,Africa,Indo-European
948,roma1327,1,water,The physical world,Romanian,Eurasia,Indo-European
948,west2376,1,water,The physical world,West Slovakian Romani,Eurasia,Indo-European
948,lowe1385,1,water,The physical world,Lower Sorbian,Eurasia,Indo-European
948,oldh1241,1,water,The physical world,Old High German (ca. 750-1050),Eurasia,Indo-European
948,dutc1256,1,water,The physical world,Dutch,Eurasia,Indo-European
948,stan1293,1,water,The physical world,English,Eurasia,Indo-European
948,kild1236,1,water,The physical world,Kildin Saami,Eurasia,Uralic
948,bezh1248,1,water,The physical world,Bezhta,Eurasia,Nakh-Daghestanian
948,arch1244,1,water,The physical world,Archi,Eurasia,Nakh-Daghestanian
948,mana1288,1,water,The physical world,Manange,Eurasia,Sino-Tibetan
948,yaku1245,1,water,The physical world,Sakha,Eurasia,Turkic
948,oroq1238,1,water,The physical world,Oroqen,Eurasia,Tungusic
948,nucl1643,1,water,The physical world,Japanese,Eurasia,Japonic
948,mand1415,1,water,The physical world,Mandarin Chinese,Eurasia,Sino-Tibetan
948,thai1261,1,water,The physical world,Thai,Eurasia,Tai-Kadai
948,viet1252,1,water,The physical world,Vietnamese,Eurasia,Austroasiatic
948,hmon1333,1,water,The physical world,Hmong Daw,Eurasia,Hmong-Mien
948,indo1316,1,water,The physical world,Standard Indonesian,Papunesia,Austronesian
948,plat1254,1,water,The physical world,Plateau Malagasy,Africa,Austronesian
948,taki1248,1,water,The physical world,Takia,Papunesia,Austronesian
948,hawa1245,1,water,The physical world,Hawaiian,Papunesia,Austronesian
948,yaqu1251,1,water,The physical world,Yaqui,North America,Uto-Aztecan
948,tzot1259,1,water,The physical world,Tzotzil,North America,Mayan
948,kekc1242,1,water,The physical world,Q'eqchi',North America,Mayan
948,mezq1235,1,water,The physical world,Mezquital Otomi,North America,Otomanguean
948,sara1340,1,water,The physical world,Saramaccan,South America,Indo-European
948,imba1240,1,water,The physical world,Imbabura Highland Quichua,South America,Quechuan
948,gali1262,1,water,The physical world,Galibi Carib,South America,Cariban
948,hupd1244,1,water,The physical world,Hup,South America,Naduhup
948,wich1264,1,water,The physical world,Güisnay,South America,Mataguayan
948,mapu1245,1,water,The physical world,Mapudungun,South America,Araucanian
948,kett1243,1,water,The physical world,Ket,Eurasia,Yeniseian
948,chew1245,1,water,The physical world,Chewong,Eurasia,Austroasiatic
948,guri1247,1,water,The physical world,Gurindji,Australia,Pama-Nyungan
