original_word	lemmatized_word
intelligences	intelligence
intelligent	intelligent
intelligently	intelligently
intelligentsia	intelligentsia
intelligibility	intelligibility
intelligible	intelligible
intelligibly	intelligibly
intemperance	intemperance
intemperate	intemperate
intend	intend
intended	intended
intending	intending
intends	intends
intense	intense
intensely	intensely
intensification	intensification
intensified	intensified
intensifier	intensifier
intensifiers	intensifier
intensifies	intensifies
intensify	intensify
intensifying	intensifying
intension	intension
intensions	intension
intensities	intensity
intensity	intensity
intensive	intensive
intensively	intensively
intensives	intensive
intent	intent
intention	intention
intentional	intentional
intentionality	intentionality
intentionally	intentionally
intentions	intention
intently	intently
intentness	intentness
intents	intent
inter	inter
interact	interact
interacted	interacted
interacting	interacting
interaction	interaction
interactional	interactional
interactions	interaction
interactive	interactive
interacts	interacts
interahamwe	interahamwe
interbred	interbred
interbreed	interbreed
interbreeding	interbreeding
intercalary	intercalary
intercalate	intercalate
intercalation	intercalation
intercede	intercede
interceded	interceded
intercedes	intercedes
interceding	interceding
intercept	intercept
intercepted	intercepted
intercepting	intercepting
interception	interception
interceptions	interception
interceptor	interceptor
interceptors	interceptor
intercepts	intercept
intercession	intercession
intercessions	intercession
intercessor	intercessor
intercessors	intercessor
interchange	interchange
interchangeability	interchangeability
interchangeable	interchangeable
interchangeably	interchangeably
interchanged	interchanged
interchanges	interchange
interchanging	interchanging
intercollegiate	intercollegiate
intercom	intercom
intercommunicate	intercommunicate
intercommunication	intercommunication
intercommunion	intercommunion
intercoms	intercom
interconnect	interconnect
interconnected	interconnected
interconnectedness	interconnectedness
interconnecting	interconnecting
interconnection	interconnection
interconnections	interconnection
interconnects	interconnects
intercontinental	intercontinental
intercostal	intercostal
intercostals	intercostal
intercourse	intercourse
intercourses	intercourse
interdenominational	interdenominational
interdepartmental	interdepartmental
interdependence	interdependence
interdependencies	interdependency
interdependency	interdependency
interdependent	interdependent
interdict	interdict
interdicted	interdicted
interdicting	interdicting
interdiction	interdiction
interdictions	interdiction
interdisciplinary	interdisciplinary
interes	interes
interesed	interesed
interesing	interesing
interest	interest
interest-bearing	interest-bearing
interested	interested
interestedness	interestedness
interesteds	interesteds
interesting	interesting
interestingest	interestingest
interestingly	interestingly
interestingness	interestingness
interests	interest
interface	interface
interfaces	interface
interfaith	interfaith
interfere	interfere
interfered	interfered
interference	interference
interferences	interference
interferes	interferes
interfering	interfering
interferon	interferon
interferons	interferon
intergalactic	intergalactic
interim	interim
interims	interim
interior	interior
interiors	interior
interject	interject
interjected	interjected
interjecting	interjecting
interjection	interjection
interjections	interjection
interjects	interjects
interlace	interlace
interlaced	interlaced
interlacing	interlacing
interlaken	interlaken
interleaved	interleaved
interleaves	interleaf
interleaving	interleaving
interleukins	interleukin
interlinear	interlinear
interlink	interlink
interlinked	interlinked
interlinking	interlinking
interlinks	interlinks
interlock	interlock
interlocked	interlocked
interlocking	interlocking
interlocks	interlock
interlocutor	interlocutor
interlocutors	interlocutor
interlocutory	interlocutory
interlope	interlope
interloper	interloper
interlopers	interloper
interloping	interloping
interlude	interlude
interludes	interlude
interluding	interluding
intermarriage	intermarriage
intermarried	intermarried
intermarry	intermarry
intermarrying	intermarrying
intermediaries	intermediary
intermediary	intermediary
intermediate	intermediate
intermediates	intermediate
intermediation	intermediation
interment	interment
interments	interment
intermeshed	intermeshed
intermezzi	intermezzo
intermezzo	intermezzo
interminable	interminable
interminably	interminably
intermingle	intermingle
intermingled	intermingled
intermingles	intermingles
intermingling	intermingling
intermission	intermission
intermissions	intermission
intermitted	intermitted
intermittent	intermittent
intermittently	intermittently
intermix	intermix
intermixed	intermixed
intermixes	intermixes
intermixing	intermixing
intermixture	intermixture
intermural	intermural
intern	intern
internal	internal
internalisation	internalisation
internalise	internalise
internalised	internalised
internalising	internalising
internality	internality
internalization	internalization
internalize	internalize
internalized	internalized
internalizes	internalizes
internalizing	internalizing
internally	internally
international	international
internationale	internationale
internationalisation	internationalisation
internationalise	internationalise
internationalised	internationalised
internationalism	internationalism
internationalist	internationalist
internationalists	internationalist
internationality	internationality
internationalization	internationalization
internationalize	internationalize
internationalized	internationalized
internationalizing	internationalizing
internationally	internationally
internationals	international
interne	interne
internecine	internecine
interned	interned
internee	internee
internees	internee
internet	internet
internets	internet
interning	interning
internist	internist
internists	internist
internment	internment
internments	internment
interns	intern
internship	internship
internships	internship
interoperability	interoperability
interoperable	interoperable
interpellation	interpellation
interpenetrate	interpenetrate
interpenetrating	interpenetrating
interpenetration	interpenetration
interpersonal	interpersonal
interphone	interphone
interplanetary	interplanetary
interplay	interplay
interplays	interplay
interpol	interpol
interpolate	interpolate
interpolated	interpolated
interpolates	interpolates
interpolating	interpolating
interpolation	interpolation
interpolations	interpolation
interpose	interpose
interposed	interposed
interposing	interposing
interposition	interposition
interpositions	interposition
interpret	interpret
interpretable	interpretable
interpretation	interpretation
interpretations	interpretation
interpretative	interpretative
interpreted	interpreted
interpreter	interpreter
interpreters	interpreter
interpreting	interpreting
interpretive	interpretive
interprets	interprets
interracial	interracial
interred	interred
interregnum	interregnum
interrelate	interrelate
interrelated	interrelated
interrelatedness	interrelatedness
interrelates	interrelates
interrelation	interrelation
interrelations	interrelation
interrelationship	interrelationship
interrelationships	interrelationship
interrogate	interrogate
interrogated	interrogated
interrogates	interrogates
interrogating	interrogating
interrogation	interrogation
interrogations	interrogation
interrogative	interrogative
interrogatively	interrogatively
interrogatives	interrogative
interrogator	interrogator
interrogatories	interrogatory
interrogators	interrogator
interrogatory	interrogatory
interrupt	interrupt
interrupted	interrupted
interrupter	interrupter
interrupters	interrupter
interrupting	interrupting
interruption	interruption
interruptions	interruption
interrupts	interrupt
inters	inters
interscholastic	interscholastic
interschool	interschool
intersect	intersect
intersected	intersected
intersecting	intersecting
intersection	intersection
intersections	intersection
intersects	intersects
intersex	intersex
interspecies	interspecies
interspecific	interspecific
intersperse	intersperse
interspersed	interspersed
intersperses	intersperses
interspersing	interspersing
interstate	interstate
interstates	interstate
interstellar	interstellar
interstice	interstice
interstices	interstice
interstitial	interstitial
intertidal	intertidal
intertribal	intertribal
intertwine	intertwine
intertwined	intertwined
intertwines	intertwines
intertwining	intertwining
interval	interval
intervals	interval
intervene	intervene
intervened	intervened
intervenes	intervenes
intervening	intervening
intervenor	intervenor
intervenors	intervenor
intervention	intervention
interventions	intervention
intervertebral	intervertebral
interview	interview
interviewed	interviewed
interviewee	interviewee
interviewees	interviewee
interviewer	interviewer
interviewers	interviewer
interviewing	interviewing
interviews	interview
interweave	interweave
interweaves	interweaves
interweaving	interweaving
interwove	interwove
interwoven	interwoven
intestate	intestate
intestinal	intestinal
intestine	intestine
intestines	intestine
inti	inti
intifada	intifada
intifadah	intifadah
intifadas	intifada
intima	intima
intimacies	intimacy
intimacy	intimacy
intimate	intimate
intimated	intimated
intimately	intimately
intimates	intimate
intimating	intimating
intimation	intimation
intimations	intimation
intimidate	intimidate
intimidated	intimidated
intimidates	intimidates
intimidating	intimidating
intimidation	intimidation
intimidations	intimidation
intolerable	intolerable
intolerably	intolerably
intolerance	intolerance
intolerances	intolerance
intolerant	intolerant
intonation	intonation
intonations	intonation
intone	intone
intoned	intoned
intones	intones
intoning	intoning
intoxicant	intoxicant
intoxicants	intoxicant
intoxicate	intoxicate
intoxicated	intoxicated
intoxicates	intoxicates
intoxicating	intoxicating
intoxication	intoxication
intoxications	intoxication
intracellular	intracellular
intracerebral	intracerebral
intracranial	intracranial
intractability	intractability
intractable	intractable
intractably	intractably
intradermal	intradermal
intramural	intramural
intramuscular	intramuscular
intramuscularly	intramuscularly
intranet	intranet
intranets	intranet
intransigence	intransigence
intransigent	intransigent
intransitive	intransitive
intraspecies	intraspecies
intraspecific	intraspecific
intrastate	intrastate
intrauterine	intrauterine
intravenous	intravenous
intravenously	intravenously
intrepid	intrepid
intrepidity	intrepidity
intricacies	intricacy
intricacy	intricacy
intricate	intricate
intricately	intricately
intrigue	intrigue
intrigued	intrigued
intrigues	intrigue
intriguing	intriguing
intrinsic	intrinsic
intrinsical	intrinsical
intrinsically	intrinsically
intro	intro
introduce	introduce
introduced	introduced
introduces	introduces
introducing	introducing
introduction	introduction
introductions	introduction
introductory	introductory
introit	introit
introject	introject
intron	intron
intros	intro
introspect	introspect
introspecting	introspecting
introspection	introspection
introspective	introspective
introspectiveness	introspectiveness
introversion	introversion
introvert	introvert
introverted	introverted
introvertive	introvertive
introverts	introvert
intrude	intrude
intruded	intruded
intruder	intruder
intruders	intruder
intrudes	intrudes
intruding	intruding
intrusion	intrusion
intrusions	intrusion
intrusive	intrusive
intrusiveness	intrusiveness
intrust	intrust
intrusted	intrusted
intubate	intubate
intubated	intubated
intubating	intubating
intubation	intubation
intuit	intuit
intuited	intuited
intuiting	intuiting
intuition	intuition
intuitionism	intuitionism
intuitionist	intuitionist
intuitions	intuition
intuitive	intuitive
intuitively	intuitively
intuits	intuits
